Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
463,Entry short,2016-05-04 12:55,FL_S,7126,1,7126,-243,-0.17,111,0.08,-239,-0.17,526,1.05
464,Exit long,2016-05-05 10:20,X_L,7142.5,1,7152.5,-208,-0.15,11,0.01,-204,-0.14,318,0.64
464,Entry long,2016-05-05 10:10,FL_L,7152.5,1,7152.5,-208,-0.15,11,0.01,-204,-0.14,318,0.64
465,Exit short,2016-05-06 11:20,X_S,7122.75,1,7111.75,-228,-0.16,156,0.11,-224,-0.16,90,0.18
465,Entry short,2016-05-06 10:20,FL_S,7111.75,1,7111.75,-228,-0.16,156,0.11,-224,-0.16,90,0.18
466,Exit long,2016-05-10 15:40,X_L,7224.25,1,7194.5,587,0.41,591,0.41,-19,-0.01,677,1.35
466,Entry long,2016-05-10 10:30,FL_L,7194.5,1,7194.5,587,0.41,591,0.41,-19,-0.01,677,1.35
467,Exit long,2016-05-20 15:45,EOD Flatten,7186.5,1,7185.25,17,0.01,431,0.30,-89,-0.06,694,1.39
467,Entry long,2016-05-20 09:50,FL_L,7185.25,1,7185.25,17,0.01,431,0.30,-89,-0.06,694,1.39
468,Exit long,2016-05-24 11:20,X_L,7258,1,7231.75,517,0.36,521,0.36,-74,-0.05,1211,2.42
468,Entry long,2016-05-24 09:50,FL_L,7231.75,1,7231.75,517,0.36,521,0.36,-74,-0.05,1211,2.42
469,Exit short,2016-06-09 12:30,X_S,7331,1,7324.25,-143,-0.10,51,0.03,-139,-0.09,1068,2.14
469,Entry short,2016-06-09 12:10,FL_S,7324.25,1,7324.25,-143,-0.10,51,0.03,-139,-0.09,1068,2.14
470,Exit short,2016-06-10 10:20,X_S,7301.5,1,7294.5,-148,-0.10,66,0.05,-144,-0.10,920,1.84
470,Entry short,2016-06-10 10:00,FL_S,7294.5,1,7294.5,-148,-0.10,66,0.05,-144,-0.10,920,1.84
471,Exit short,2016-06-16 11:30,X_S,7210.5,1,7201,-198,-0.14,256,0.18,-194,-0.13,722,1.44
471,Entry short,2016-06-16 09:55,FL_S,7201,1,7201,-198,-0.14,256,0.18,-194,-0.13,722,1.44
472,Exit long,2016-06-20 11:45,X_L,7259.5,1,7268.5,-188,-0.13,71,0.05,-184,-0.13,534,1.07
