Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
280,Exit short,2017-05-28,EMA/Timeout,8628.75,1,8617.75,-228,-0.13,171,0.10,-444,-0.26,28735,57.47
280,Entry short,2017-05-24,B_Short,8617.75,1,8617.75,-228,-0.13,171,0.10,-444,-0.26,28735,57.47
281,Exit long,2017-06-15,Close entry(s) order A_LongDip,8511.5,1,8577.25,-1323,-0.77,791,0.46,-2164,-1.26,27412,54.82
281,Entry long,2017-06-08,A_LongDip,8577.25,1,8577.25,-1323,-0.77,791,0.46,-2164,-1.26,27412,54.82
282,Exit long,2017-06-26,Close entry(s) order A_LongDip,8504,1,8561.25,-1153,-0.67,2371,1.38,-1289,-0.75,26259,52.52
282,Entry long,2017-06-19,A_LongDip,8561.25,1,8561.25,-1153,-0.67,2371,1.38,-1289,-0.75,26259,52.52
283,Exit short,2017-07-17,EMA/Timeout,8711.25,1,8670.75,-818,-0.47,446,0.26,-1119,-0.65,25441,50.88
283,Entry short,2017-07-13,B_Short,8670.75,1,8670.75,-818,-0.47,446,0.26,-1119,-0.65,25441,50.88
284,Exit long,2017-08-02,Close entry(s) order A_LongDip,8717.5,1,8738,-418,-0.24,746,0.43,-1204,-0.69,25023,50.05
284,Entry long,2017-07-26,A_LongDip,8738,1,8738,-418,-0.24,746,0.43,-1204,-0.69,25023,50.05
285,Exit long,2017-08-29,Close entry(s) order A_LongDip,8762.5,1,8676.5,1712,0.99,1906,1.10,-1429,-0.82,26735,53.47
285,Entry long,2017-08-22,A_LongDip,8676.5,1,8676.5,1712,0.99,1906,1.10,-1429,-0.82,26735,53.47
286,Exit long,2017-09-11,Close entry(s) order A_LongDip,8823.75,1,8767.75,1112,0.63,1281,0.73,-649,-0.37,27847,55.69
286,Entry long,2017-09-03,A_LongDip,8767.75,1,8767.75,1112,0.63,1281,0.73,-649,-0.37,27847,55.69
287,Exit long,2017-09-20,Close entry(s) order A_LongDip,8764.5,1,8791,-538,-0.31,936,0.53,-1044,-0.59,27309,54.62
287,Entry long,2017-09-13,A_LongDip,8791,1,8791,-538,-0.31,936,0.53,-1044,-0.59,27309,54.62
288,Exit long,2017-10-29,Close entry(s) order A_LongDip,9043.5,1,8885,3162,1.78,3721,2.09,-1089,-0.61,30471,60.94
288,Entry long,2017-10-22,A_LongDip,8885,1,8885,3162,1.78,3721,2.09,-1089,-0.61,30471,60.94
289,Exit long,2017-11-26,Close entry(s) order A_LongDip,9232.5,1,9133.5,1972,1.08,2211,1.21,-454,-0.25,32443,64.89
289,Entry long,2017-11-16,A_LongDip,9133.5,1,9133.5,1972,1.08,2211,1.21,-454,-0.25,32443,64.89
290,Exit long,2017-12-05,Close entry(s) order A_LongDip,9112.25,1,9125.75,-278,-0.15,1711,0.94,-1489,-0.82,32165,64.33
290,Entry long,2017-11-28,A_LongDip,9125.75,1,9125.75,-278,-0.15,1711,0.94,-1489,-0.82,32165,64.33
291,Exit long,2017-12-26,Close entry(s) order A_LongDip,9254.75,1,9302.5,-963,-0.52,551,0.30,-1384,-0.74,31202,62.40
291,Entry long,2017-12-18,A_LongDip,9302.5,1,9302.5,-963,-0.52,551,0.30,-1384,-0.74,31202,62.40
292,Exit long,2018-01-07,Close entry(s) order A_LongDip,9488.75,1,9210.5,5557,3.02,5626,3.05,-234,-0.13,36759,73.52
292,Entry long,2017-12-28,A_LongDip,9210.5,1,9210.5,5557,3.02,5626,3.05,-234,-0.13,36759,73.52
293,Exit long,2018-01-30,Close entry(s) order A_LongDip,9763.25,1,9733,597,0.31,2306,1.18,-599,-0.31,37356,74.71
293,Entry long,2018-01-23,A_LongDip,9733,1,9733,597,0.31,2306,1.18,-599,-0.31,37356,74.71
294,Exit long,2018-02-04,Close entry(s) order A_LongDip,9230,1,9700.25,-9413,-4.85,1286,0.66,-10229,-5.27,27943,55.89
294,Entry long,2018-01-31,A_LongDip,9700.25,1,9700.25,-9413,-4.85,1286,0.66,-10229,-5.27,27943,55.89
295,Exit long,2018-03-05,Close entry(s) order A_LongDip,9708.5,1,9717.5,-188,-0.10,1081,0.56,-5409,-2.78,27755,55.51
295,Entry long,2018-02-26,A_LongDip,9717.5,1,9717.5,-188,-0.10,1081,0.56,-5409,-2.78,27755,55.51
296,Exit short,2018-03-12,ATR-Trail,9858.75,1,9899,797,0.40,1466,0.74,-1814,-0.92,28552,57.10
296,Entry short,2018-03-08,B_Short,9899,1,9899,797,0.40,1466,0.74,-1814,-0.92,28552,57.10
297,Exit long,2018-03-22,Close entry(s) order A_LongDip,9328.75,1,9689.75,-7228,-3.73,721,0.37,-7919,-4.09,21324,42.65
297,Entry long,2018-03-18,A_LongDip,9689.75,1,9689.75,-7228,-3.73,721,0.37,-7919,-4.09,21324,42.65
298,Exit short,2018-04-18,ATR-Trail,9555.5,1,9603.25,947,0.49,1456,0.76,-779,-0.41,22271,44.54
