Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
438,Exit short,2020-06-09 10:20,X_S,3786.75,1,3780.25,-329,-0.17,198,0.10,-327,-0.17,5435.5,10.87
438,Entry short,2020-06-09 09:55,FL_S,3780.25,1,3780.25,-329,-0.17,198,0.10,-327,-0.17,5435.5,10.87
439,Exit short,2020-06-11 12:50,X_S,3624.5,1,3678.25,2683.5,1.46,2685.5,1.46,-127,-0.07,8119,16.24
439,Entry short,2020-06-11 10:45,FL_S,3678.25,1,3678.25,2683.5,1.46,2685.5,1.46,-127,-0.07,8119,16.24
440,Exit long,2020-06-16 10:35,X_L,3725.5,1,3736.75,-566.5,-0.30,123,0.07,-564.5,-0.30,7552.5,15.10
440,Entry long,2020-06-16 10:25,FL_L,3736.75,1,3736.75,-566.5,-0.30,123,0.07,-564.5,-0.30,7552.5,15.10
441,Exit long,2020-06-17 14:55,X_L,3713.5,1,3724,-529,-0.28,135.5,0.07,-527,-0.28,7023.5,14.05
441,Entry long,2020-06-17 13:30,FL_L,3724,1,3724,-529,-0.28,135.5,0.07,-527,-0.28,7023.5,14.05
442,Exit short,2020-06-19 12:10,X_S,3697.25,1,3725.25,1396,0.75,1398,0.75,-214.5,-0.12,8419.5,16.84
442,Entry short,2020-06-19 09:55,FD_S,3725.25,1,3725.25,1396,0.75,1398,0.75,-214.5,-0.12,8419.5,16.84
443,Exit short,2020-06-23 11:00,X_S,3728.25,1,3729,33.5,0.02,610.5,0.33,-152,-0.08,8453,16.91
443,Entry short,2020-06-23 10:30,FD_S,3729,1,3729,33.5,0.02,610.5,0.33,-152,-0.08,8453,16.91
444,Exit short,2020-06-24 11:30,X_S,3636.25,1,3679.25,2146,1.17,2148,1.17,-189.5,-0.10,10599,21.20
444,Entry short,2020-06-24 09:50,FL_S,3679.25,1,3679.25,2146,1.17,2148,1.17,-189.5,-0.10,10599,21.20
445,Exit short,2020-06-26 15:35,X_S,3589.5,1,3638.75,2458.5,1.35,2460.5,1.35,-164.5,-0.09,13057.5,26.12
445,Entry short,2020-06-26 10:00,FL_S,3638.75,1,3638.75,2458.5,1.35,2460.5,1.35,-164.5,-0.09,13057.5,26.12
446,Exit long,2020-07-01 13:10,X_L,3698,1,3705.75,-391.5,-0.21,210.5,0.11,-389.5,-0.21,12666,25.33
446,Entry long,2020-07-01 12:25,FL_L,3705.75,1,3705.75,-391.5,-0.21,210.5,0.11,-389.5,-0.21,12666,25.33
447,Exit short,2020-07-06 15:45,EOD Flatten,3766.25,1,3756,-516.5,-0.28,223,0.12,-639.5,-0.34,12149.5,24.30
447,Entry short,2020-07-06 10:10,FD_S,3756,1,3756,-516.5,-0.28,223,0.12,-639.5,-0.34,12149.5,24.30
448,Exit long,2020-07-08 10:25,X_L,3750.5,1,3756.75,-316.5,-0.17,98,0.05,-314.5,-0.17,11833,23.67
448,Entry long,2020-07-08 09:55,FL_L,3756.75,1,3756.75,-316.5,-0.17,98,0.05,-314.5,-0.17,11833,23.67
449,Exit short,2020-07-14 09:55,X_S,3734.5,1,3722.25,-616.5,-0.33,198,0.11,-677,-0.36,11216.5,22.43
449,Entry short,2020-07-14 09:50,FL_S,3722.25,1,3722.25,-616.5,-0.33,198,0.11,-677,-0.36,11216.5,22.43
450,Exit long,2020-07-15 11:00,X_L,3815.75,1,3823.75,-404,-0.21,123,0.06,-402,-0.21,10812.5,21.63
450,Entry long,2020-07-15 10:35,FL_L,3823.75,1,3823.75,-404,-0.21,123,0.06,-402,-0.21,10812.5,21.63
451,Exit short,2020-07-24 13:25,X_S,3796.75,1,3789,-391.5,-0.21,48,0.03,-389.5,-0.21,10421,20.84
451,Entry short,2020-07-24 13:10,FL_S,3789,1,3789,-391.5,-0.21,48,0.03,-389.5,-0.21,10421,20.84
452,Exit long,2020-07-30 13:30,X_L,3830.75,1,3819,583.5,0.31,1035.5,0.54,-227,-0.12,11004.5,22.01
452,Entry long,2020-07-30 11:15,FD_L,3819,1,3819,583.5,0.31,1035.5,0.54,-227,-0.12,11004.5,22.01
453,Exit long,2020-08-03 10:45,X_L,3879.25,1,3885.25,-304,-0.16,98,0.05,-302,-0.16,10700.5,21.40
453,Entry long,2020-08-03 10:00,FL_L,3885.25,1,3885.25,-304,-0.16,98,0.05,-302,-0.16,10700.5,21.40
454,Exit long,2020-08-05 15:40,X_L,3910,1,3914.5,-229,-0.12,260.5,0.13,-227,-0.12,10471.5,20.94
454,Entry long,2020-08-05 09:55,FL_L,3914.5,1,3914.5,-229,-0.12,260.5,0.13,-227,-0.12,10471.5,20.94
455,Exit long,2020-08-07 11:15,X_L,3935.25,1,3933.25,96,0.05,460.5,0.23,-39.5,-0.02,10567.5,21.14
455,Entry long,2020-08-07 10:25,FD_L,3933.25,1,3933.25,96,0.05,460.5,0.23,-39.5,-0.02,10567.5,21.14
456,Exit long,2020-08-11 13:45,X_L,3966,1,3971.25,-266.5,-0.13,0,0.00,-264.5,-0.13,10301,20.60
456,Entry long,2020-08-11 13:20,FL_L,3971.25,1,3971.25,-266.5,-0.13,0,0.00,-264.5,-0.13,10301,20.60
457,Exit long,2020-08-12 15:45,EOD Flatten,3972.5,1,3960,621,0.31,948,0.48,-152,-0.08,10922,21.84
457,Entry long,2020-08-12 09:55,FL_L,3960,1,3960,621,0.31,948,0.48,-152,-0.08,10922,21.84
458,Exit short,2020-08-24 15:20,X_S,4011.75,1,4011.5,-16.5,-0.01,273,0.14,-427,-0.21,10905.5,21.81
458,Entry short,2020-08-24 09:50,FD_S,4011.5,1,4011.5,-16.5,-0.01,273,0.14,-427,-0.21,10905.5,21.81
459,Exit long,2020-08-27 10:00,X_L,4083.5,1,4088,-229,-0.11,135.5,0.07,-227,-0.11,10676.5,21.35
459,Entry long,2020-08-27 09:50,FL_L,4088,1,4088,-229,-0.11,135.5,0.07,-227,-0.11,10676.5,21.35
460,Exit long,2020-08-28 13:25,X_L,4084.75,1,4090.5,-291.5,-0.14,135.5,0.07,-289.5,-0.14,10385,20.77
460,Entry long,2020-08-28 12:05,FL_L,4090.5,1,4090.5,-291.5,-0.14,135.5,0.07,-289.5,-0.14,10385,20.77
461,Exit long,2020-09-02 15:10,X_L,4171.25,1,4144.25,1346,0.65,1348,0.65,-152,-0.07,11731,23.46
461,Entry long,2020-09-02 11:55,FL_L,4144.25,1,4144.25,1346,0.65,1348,0.65,-152,-0.07,11731,23.46
462,Exit short,2020-09-03 10:35,X_S,4111.25,1,4141.75,1521,0.73,1523,0.74,-139.5,-0.07,13252,26.50
462,Entry short,2020-09-03 10:05,FL_S,4141.75,1,4141.75,1521,0.73,1523,0.74,-139.5,-0.07,13252,26.50
463,Exit long,2020-09-09 15:45,EOD Flatten,4003.75,1,3977.5,1308.5,0.66,2148,1.08,-52,-0.03,14560.5,29.12
463,Entry long,2020-09-09 09:55,FL_L,3977.5,1,3977.5,1308.5,0.66,2148,1.08,-52,-0.03,14560.5,29.12
464,Exit short,2020-09-11 13:40,X_S,3919.75,1,3937,858.5,0.44,1585.5,0.81,-1402,-0.71,15419,30.84
464,Entry short,2020-09-11 09:55,FD_S,3937,1,3937,858.5,0.44,1585.5,0.81,-1402,-0.71,15419,30.84
465,Exit long,2020-09-14 13:15,X_L,3982.75,1,3990.25,-379,-0.19,448,0.22,-377,-0.19,15040,30.08
465,Entry long,2020-09-14 10:00,FL_L,3990.25,1,3990.25,-379,-0.19,448,0.22,-377,-0.19,15040,30.08
466,Exit long,2020-09-16 12:10,X_L,4009.5,1,4015,-279,-0.14,210.5,0.10,-277,-0.14,14761,29.52
466,Entry long,2020-09-16 11:10,FL_L,4015,1,4015,-279,-0.14,210.5,0.10,-277,-0.14,14761,29.52
467,Exit short,2020-09-17 12:55,X_S,3939.5,1,3930,-479,-0.24,273,0.14,-477,-0.24,14282,28.56
467,Entry short,2020-09-17 12:15,FL_S,3930,1,3930,-479,-0.24,273,0.14,-477,-0.24,14282,28.56
468,Exit short,2020-09-21 12:05,X_S,3850.75,1,3840,-541.5,-0.28,773,0.40,-539.5,-0.28,13740.5,27.48
468,Entry short,2020-09-21 10:15,FL_S,3840,1,3840,-541.5,-0.28,773,0.40,-539.5,-0.28,13740.5,27.48
469,Exit short,2020-09-25 10:15,X_S,3836.5,1,3825.75,-541.5,-0.28,110.5,0.06,-577,-0.30,13199,26.40
469,Entry short,2020-09-25 10:10,FL_S,3825.75,1,3825.75,-541.5,-0.28,110.5,0.06,-577,-0.30,13199,26.40
470,Exit short,2020-09-28 15:45,EOD Flatten,3945.75,1,3937.25,-429,-0.22,48,0.02,-1014.5,-0.52,12770,25.54
470,Entry short,2020-09-28 10:50,FD_S,3937.25,1,3937.25,-429,-0.22,48,0.02,-1014.5,-0.52,12770,25.54
471,Exit short,2020-10-02 12:05,X_S,3941.25,1,3929,-616.5,-0.31,135.5,0.07,-677,-0.34,12153.5,24.31
471,Entry short,2020-10-02 12:00,FL_S,3929,1,3929,-616.5,-0.31,135.5,0.07,-677,-0.34,12153.5,24.31
472,Exit long,2020-10-07 12:25,X_L,3995,1,4002,-354,-0.18,185.5,0.09,-352,-0.18,11799.5,23.60
472,Entry long,2020-10-07 10:30,FL_L,4002,1,4002,-354,-0.18,185.5,0.09,-352,-0.18,11799.5,23.60
473,Exit long,2020-10-08 10:00,X_L,4031.75,1,4037.25,-279,-0.14,210.5,0.10,-277,-0.14,11520.5,23.04
473,Entry long,2020-10-08 09:50,FL_L,4037.25,1,4037.25,-279,-0.14,210.5,0.10,-277,-0.14,11520.5,23.04
474,Exit short,2020-10-16 15:45,EOD Flatten,4090.5,1,4094.75,208.5,0.10,298,0.15,-602,-0.29,11729,23.46
474,Entry short,2020-10-16 11:20,FD_S,4094.75,1,4094.75,208.5,0.10,298,0.15,-602,-0.29,11729,23.46
475,Exit long,2020-10-20 10:25,X_L,4049.25,1,4055.75,-329,-0.16,235.5,0.12,-327,-0.16,11400,22.80
475,Entry long,2020-10-20 09:55,FL_L,4055.75,1,4055.75,-329,-0.16,235.5,0.12,-327,-0.16,11400,22.80
476,Exit short,2020-10-26 11:15,X_S,3992.5,1,4022.5,1496,0.74,1498,0.74,-14.5,-0.01,12896,25.79
476,Entry short,2020-10-26 10:25,FL_S,4022.5,1,4022.5,1496,0.74,1498,0.74,-14.5,-0.01,12896,25.79
477,Exit short,2020-10-28 15:45,EOD Flatten,3885.25,1,3917,1583.5,0.81,1973,1.01,-214.5,-0.11,14479.5,28.96
477,Entry short,2020-10-28 09:50,FL_S,3917,1,3917,1583.5,0.81,1973,1.01,-214.5,-0.11,14479.5,28.96
478,Exit short,2020-10-30 15:45,EOD Flatten,3847.5,1,3867.75,1008.5,0.52,1798,0.93,-277,-0.14,15488,30.98
478,Entry short,2020-10-30 10:20,FL_S,3867.75,1,3867.75,1008.5,0.52,1798,0.93,-277,-0.14,15488,30.98
479,Exit long,2020-11-02 11:15,X_L,3903.75,1,3914,-516.5,-0.26,810.5,0.41,-514.5,-0.26,14971.5,29.94
479,Entry long,2020-11-02 09:50,FL_L,3914,1,3914,-516.5,-0.26,810.5,0.41,-514.5,-0.26,14971.5,29.94
480,Exit long,2020-11-03 15:45,EOD Flatten,3982.5,1,3961,1071,0.54,1423,0.72,-314.5,-0.16,16042.5,32.09
480,Entry long,2020-11-03 09:50,FL_L,3961,1,3961,1071,0.54,1423,0.72,-314.5,-0.16,16042.5,32.09
481,Exit long,2020-11-04 15:45,EOD Flatten,4044.75,1,4031.75,646,0.32,2748,1.36,-114.5,-0.06,16688.5,33.38
481,Entry long,2020-11-04 09:55,FL_L,4031.75,1,4031.75,646,0.32,2748,1.36,-114.5,-0.06,16688.5,33.38
482,Exit long,2020-11-05 12:15,X_L,4101.5,1,4113.5,-604,-0.29,785.5,0.38,-602,-0.29,16084.5,32.17
482,Entry long,2020-11-05 09:50,FL_L,4113.5,1,4113.5,-604,-0.29,785.5,0.38,-602,-0.29,16084.5,32.17
483,Exit short,2020-11-11 14:55,X_S,4166.25,1,4168.25,96,0.05,510.5,0.24,-764.5,-0.37,16180.5,32.36
483,Entry short,2020-11-11 09:50,FD_S,4168.25,1,4168.25,96,0.05,510.5,0.24,-764.5,-0.37,16180.5,32.36
484,Exit long,2020-11-13 15:45,EOD Flatten,4191.5,1,4170.5,1046,0.50,1310.5,0.63,-114.5,-0.05,17226.5,34.45
484,Entry long,2020-11-13 11:55,FL_L,4170.5,1,4170.5,1046,0.50,1310.5,0.63,-114.5,-0.05,17226.5,34.45
485,Exit short,2020-11-16 15:45,EOD Flatten,4222.25,1,4205,-866.5,-0.41,73,0.03,-1264.5,-0.60,16360,32.72
485,Entry short,2020-11-16 09:50,FD_S,4205,1,4205,-866.5,-0.41,73,0.03,-1264.5,-0.60,16360,32.72
486,Exit short,2020-11-27 12:35,X_S,4238.25,1,4245.25,346,0.16,610.5,0.29,-64.5,-0.03,16706,33.41
486,Entry short,2020-11-27 11:20,FD_S,4245.25,1,4245.25,346,0.16,610.5,0.29,-64.5,-0.03,16706,33.41
487,Exit short,2020-11-30 15:45,EOD Flatten,4223.5,1,4225.25,83.5,0.04,1310.5,0.62,-252,-0.12,16789.5,33.58
487,Entry short,2020-11-30 10:10,FL_S,4225.25,1,4225.25,83.5,0.04,1310.5,0.62,-252,-0.12,16789.5,33.58
488,Exit short,2020-12-07 15:45,EOD Flatten,4286,1,4293,346,0.16,448,0.21,-202,-0.09,17135.5,34.27
488,Entry short,2020-12-07 13:05,FL_S,4293,1,4293,346,0.16,448,0.21,-202,-0.09,17135.5,34.27
489,Exit short,2020-12-08 10:25,X_S,4288.75,1,4284.25,-229,-0.11,23,0.01,-227,-0.11,16906.5,33.81
489,Entry short,2020-12-08 10:20,FL_S,4284.25,1,4284.25,-229,-0.11,23,0.01,-227,-0.11,16906.5,33.81
490,Exit short,2020-12-11 13:10,X_S,4253.75,1,4247.25,-329,-0.15,410.5,0.19,-327,-0.15,16577.5,33.16
490,Entry short,2020-12-11 11:35,FL_S,4247.25,1,4247.25,-329,-0.15,410.5,0.19,-327,-0.15,16577.5,33.16
491,Exit short,2020-12-15 10:55,X_S,4274.5,1,4274.75,8.5,0.00,373,0.17,-189.5,-0.09,16586,33.17
491,Entry short,2020-12-15 09:55,FD_S,4274.75,1,4274.75,8.5,0.00,373,0.17,-189.5,-0.09,16586,33.17
492,Exit short,2020-12-17 11:55,X_S,4321.25,1,4321.25,-4,0.00,298,0.14,-214.5,-0.10,16582,33.16
492,Entry short,2020-12-17 09:50,FD_S,4321.25,1,4321.25,-4,0.00,298,0.14,-214.5,-0.10,16582,33.16
493,Exit long,2020-12-23 15:25,X_L,4305.75,1,4310.5,-241.5,-0.11,223,0.10,-239.5,-0.11,16340.5,32.68
493,Entry long,2020-12-23 12:00,FL_L,4310.5,1,4310.5,-241.5,-0.11,223,0.10,-239.5,-0.11,16340.5,32.68
494,Exit short,2020-12-29 10:00,X_S,4347.75,1,4350.5,133.5,0.06,460.5,0.21,-52,-0.02,16474,32.95
494,Entry short,2020-12-29 09:50,FD_S,4350.5,1,4350.5,133.5,0.06,460.5,0.21,-52,-0.02,16474,32.95
495,Exit long,2020-12-30 10:10,X_L,4344,1,4348,-204,-0.09,35.5,0.02,-202,-0.09,16270,32.54
495,Entry long,2020-12-30 10:00,FL_L,4348,1,4348,-204,-0.09,35.5,0.02,-202,-0.09,16270,32.54
496,Exit short,2021-01-05 10:50,X_S,4309.75,1,4302,-391.5,-0.18,0,0.00,-389.5,-0.18,15878.5,31.76
496,Entry short,2021-01-05 10:40,FL_S,4302,1,4302,-391.5,-0.18,0,0.00,-389.5,-0.18,15878.5,31.76
497,Exit long,2021-01-07 15:45,EOD Flatten,4414.5,1,4396.75,883.5,0.40,985.5,0.45,-89.5,-0.04,16762,33.52
497,Entry long,2021-01-07 09:55,FL_L,4396.75,1,4396.75,883.5,0.40,985.5,0.45,-89.5,-0.04,16762,33.52
498,Exit short,2021-01-19 11:45,X_S,4394.25,1,4394.75,21,0.01,460.5,0.21,-152,-0.07,16783,33.57
498,Entry short,2021-01-19 10:55,FD_S,4394.75,1,4394.75,21,0.01,460.5,0.21,-152,-0.07,16783,33.57
499,Exit long,2021-01-28 15:45,EOD Flatten,4406.25,1,4409,-141.5,-0.06,1385.5,0.63,-539.5,-0.24,16641.5,33.28
499,Entry long,2021-01-28 10:10,FL_L,4409,1,4409,-141.5,-0.06,1385.5,0.63,-539.5,-0.24,16641.5,33.28
500,Exit short,2021-01-29 15:45,EOD Flatten,4325.25,1,4343.25,896,0.41,2223,1.02,-264.5,-0.12,17537.5,35.08
500,Entry short,2021-01-29 11:25,FL_S,4343.25,1,4343.25,896,0.41,2223,1.02,-264.5,-0.12,17537.5,35.08
501,Exit long,2021-02-01 15:45,EOD Flatten,4384,1,4362.75,1058.5,0.49,1373,0.63,-52,-0.02,18596,37.19
501,Entry long,2021-02-01 11:25,FL_L,4362.75,1,4362.75,1058.5,0.49,1373,0.63,-52,-0.02,18596,37.19
502,Exit long,2021-02-02 15:45,EOD Flatten,4441,1,4431.25,483.5,0.22,885.5,0.40,-127,-0.06,19079.5,38.16
502,Entry long,2021-02-02 10:00,FL_L,4431.25,1,4431.25,483.5,0.22,885.5,0.40,-127,-0.06,19079.5,38.16
503,Exit long,2021-02-04 15:45,EOD Flatten,4468,1,4455.75,608.5,0.27,760.5,0.34,-202,-0.09,19688,39.38
503,Entry long,2021-02-04 09:55,FL_L,4455.75,1,4455.75,608.5,0.27,760.5,0.34,-202,-0.09,19688,39.38
504,Exit long,2021-02-05 13:50,X_L,4492.75,1,4497.5,-241.5,-0.11,0,0.00,-239.5,-0.11,19446.5,38.89
504,Entry long,2021-02-05 13:35,FL_L,4497.5,1,4497.5,-241.5,-0.11,0,0.00,-239.5,-0.11,19446.5,38.89
505,Exit long,2021-02-08 10:20,X_L,4511,1,4515,-204,-0.09,23,0.01,-202,-0.09,19242.5,38.49
505,Entry long,2021-02-08 10:00,FL_L,4515,1,4515,-204,-0.09,23,0.01,-202,-0.09,19242.5,38.49
506,Exit short,2021-02-10 10:20,X_S,4515.75,1,4531.5,783.5,0.35,785.5,0.35,-227,-0.10,20026,40.05
506,Entry short,2021-02-10 09:50,FD_S,4531.5,1,4531.5,783.5,0.35,785.5,0.35,-227,-0.10,20026,40.05
507,Exit long,2021-02-19 12:15,X_L,4529.75,1,4535.5,-291.5,-0.13,248,0.11,-289.5,-0.13,19734.5,39.47
507,Entry long,2021-02-19 10:35,FL_L,4535.5,1,4535.5,-291.5,-0.13,248,0.11,-289.5,-0.13,19734.5,39.47
508,Exit long,2021-02-26 12:55,X_L,4453.5,1,4467.75,-716.5,-0.32,198,0.09,-714.5,-0.32,19018,38.04
508,Entry long,2021-02-26 12:10,FL_L,4467.75,1,4467.75,-716.5,-0.32,198,0.09,-714.5,-0.32,19018,38.04
509,Exit long,2021-03-01 15:45,EOD Flatten,4508.75,1,4489.5,958.5,0.43,1785.5,0.80,-264.5,-0.12,19976.5,39.95
509,Entry long,2021-03-01 10:00,FL_L,4489.5,1,4489.5,958.5,0.43,1785.5,0.80,-264.5,-0.12,19976.5,39.95
510,Exit short,2021-03-03 10:55,X_S,4468.5,1,4460.25,-416.5,-0.19,685.5,0.31,-414.5,-0.19,19560,39.12
510,Entry short,2021-03-03 09:55,FL_S,4460.25,1,4460.25,-416.5,-0.19,685.5,0.31,-414.5,-0.19,19560,39.12
511,Exit long,2021-03-05 15:45,EOD Flatten,4456.75,1,4421,1783.5,0.81,1898,0.86,-327,-0.15,21343.5,42.69
511,Entry long,2021-03-05 13:15,FL_L,4421,1,4421,1783.5,0.81,1898,0.86,-327,-0.15,21343.5,42.69
512,Exit long,2021-03-08 13:50,X_L,4465,1,4477.75,-641.5,-0.29,710.5,0.32,-639.5,-0.29,20702,41.40
512,Entry long,2021-03-08 10:15,FL_L,4477.75,1,4477.75,-641.5,-0.29,710.5,0.32,-639.5,-0.29,20702,41.40
513,Exit long,2021-03-10 10:10,X_L,4513.25,1,4520.75,-379,-0.17,198,0.09,-377,-0.17,20323,40.65
513,Entry long,2021-03-10 09:50,FL_L,4520.75,1,4520.75,-379,-0.17,198,0.09,-377,-0.17,20323,40.65
514,Exit short,2021-03-17 11:10,X_S,4555.5,1,4550.25,-266.5,-0.12,135.5,0.06,-264.5,-0.12,20056.5,40.11
514,Entry short,2021-03-17 10:40,FL_S,4550.25,1,4550.25,-266.5,-0.12,135.5,0.06,-264.5,-0.12,20056.5,40.11
515,Exit short,2021-03-25 11:30,X_S,4486.75,1,4479.25,-379,-0.17,673,0.30,-377,-0.17,19677.5,39.36
515,Entry short,2021-03-25 10:40,FL_S,4479.25,1,4479.25,-379,-0.17,673,0.30,-377,-0.17,19677.5,39.36
516,Exit long,2021-03-26 10:20,X_L,4539.75,1,4545.5,-291.5,-0.13,0,0.00,-289.5,-0.13,19386,38.77
516,Entry long,2021-03-26 10:00,FL_L,4545.5,1,4545.5,-291.5,-0.13,0,0.00,-289.5,-0.13,19386,38.77
517,Exit long,2021-04-05 10:45,X_L,4686.5,1,4672,721,0.31,723,0.31,-177,-0.08,20107,40.21
517,Entry long,2021-04-05 09:55,FL_L,4672,1,4672,721,0.31,723,0.31,-177,-0.08,20107,40.21
518,Exit short,2021-04-20 11:35,X_S,4733.5,1,4760.5,1346,0.57,1348,0.57,-177,-0.07,21453,42.91
518,Entry short,2021-04-20 10:30,FL_S,4760.5,1,4760.5,1346,0.57,1348,0.57,-177,-0.07,21453,42.91
519,Exit long,2021-04-26 10:15,X_L,4803,1,4807,-204,-0.08,48,0.02,-202,-0.08,21249,42.50
519,Entry long,2021-04-26 10:05,FL_L,4807,1,4807,-204,-0.08,48,0.02,-202,-0.08,21249,42.50
520,Exit short,2021-04-30 15:45,EOD Flatten,4798.75,1,4801.75,146,0.06,598,0.25,-202,-0.08,21395,42.79
520,Entry short,2021-04-30 10:35,FL_S,4801.75,1,4801.75,146,0.06,598,0.25,-202,-0.08,21395,42.79
521,Exit long,2021-05-03 10:00,X_L,4818.75,1,4823.25,-229,-0.09,85.5,0.04,-227,-0.09,21166,42.33
521,Entry long,2021-05-03 09:50,FL_L,4823.25,1,4823.25,-229,-0.09,85.5,0.04,-227,-0.09,21166,42.33
522,Exit short,2021-05-04 10:15,X_S,4770.25,1,4765,-266.5,-0.11,360.5,0.15,-264.5,-0.11,20899.5,41.80
522,Entry short,2021-05-04 09:55,FL_S,4765,1,4765,-266.5,-0.11,360.5,0.15,-264.5,-0.11,20899.5,41.80
523,Exit short,2021-05-05 10:10,X_S,4785.75,1,4791.75,296,0.12,648,0.27,-64.5,-0.03,21195.5,42.39
523,Entry short,2021-05-05 09:55,FD_S,4791.75,1,4791.75,296,0.12,648,0.27,-64.5,-0.03,21195.5,42.39
524,Exit long,2021-05-07 15:45,EOD Flatten,4851.75,1,4841.5,508.5,0.21,660.5,0.27,-152,-0.06,21704,43.41
524,Entry long,2021-05-07 10:00,FL_L,4841.5,1,4841.5,508.5,0.21,660.5,0.27,-152,-0.06,21704,43.41
525,Exit short,2021-05-11 11:15,X_S,4752.75,1,4744.25,-429,-0.18,898,0.38,-427,-0.18,21275,42.55
525,Entry short,2021-05-11 10:25,FL_S,4744.25,1,4744.25,-429,-0.18,898,0.38,-427,-0.18,21275,42.55
526,Exit short,2021-05-12 15:20,X_S,4684.75,1,4736.5,2583.5,1.09,2585.5,1.09,-214.5,-0.09,23858.5,47.72
526,Entry short,2021-05-12 09:55,FL_S,4736.5,1,4736.5,2583.5,1.09,2585.5,1.09,-214.5,-0.09,23858.5,47.72
527,Exit long,2021-05-13 13:25,X_L,4712.5,1,4723,-529,-0.22,1135.5,0.48,-527,-0.22,23329.5,46.66
527,Entry long,2021-05-13 09:50,FL_L,4723,1,4723,-529,-0.22,1135.5,0.48,-527,-0.22,23329.5,46.66
528,Exit short,2021-05-19 10:25,X_S,4690.5,1,4682.75,-391.5,-0.17,235.5,0.10,-389.5,-0.17,22938,45.88
528,Entry short,2021-05-19 10:00,FL_S,4682.75,1,4682.75,-391.5,-0.17,235.5,0.10,-389.5,-0.17,22938,45.88
529,Exit long,2021-05-20 15:45,EOD Flatten,4780.25,1,4761,958.5,0.40,1535.5,0.65,-264.5,-0.11,23896.5,47.79
529,Entry long,2021-05-20 10:00,FL_L,4761,1,4761,958.5,0.40,1535.5,0.65,-264.5,-0.11,23896.5,47.79
530,Exit long,2021-05-24 15:45,EOD Flatten,4822.5,1,4807.5,746,0.31,1060.5,0.44,-14.5,-0.01,24642.5,49.29
530,Entry long,2021-05-24 09:55,FL_L,4807.5,1,4807.5,746,0.31,1060.5,0.44,-14.5,-0.01,24642.5,49.29
531,Exit long,2021-05-28 13:10,X_L,4832.5,1,4836.25,-191.5,-0.08,85.5,0.04,-189.5,-0.08,24451,48.90
531,Entry long,2021-05-28 12:00,FL_L,4836.25,1,4836.25,-191.5,-0.08,85.5,0.04,-189.5,-0.08,24451,48.90
532,Exit long,2021-06-04 15:45,EOD Flatten,4851.75,1,4842.5,458.5,0.19,510.5,0.21,-139.5,-0.06,24909.5,49.82
532,Entry long,2021-06-04 10:45,FL_L,4842.5,1,4842.5,458.5,0.19,510.5,0.21,-139.5,-0.06,24909.5,49.82
533,Exit short,2021-06-18 09:55,X_S,4809.25,1,4800.5,-441.5,-0.18,23,0.01,-552,-0.23,24468,48.94
533,Entry short,2021-06-18 09:50,FL_S,4800.5,1,4800.5,-441.5,-0.18,23,0.01,-552,-0.23,24468,48.94
534,Exit long,2021-06-21 13:50,X_L,4847,1,4815.5,1571,0.65,1573,0.65,-89.5,-0.04,26039,52.08
534,Entry long,2021-06-21 09:50,FL_L,4815.5,1,4815.5,1571,0.65,1573,0.65,-89.5,-0.04,26039,52.08
535,Exit long,2021-06-24 10:50,X_L,4887.5,1,4891,-179,-0.07,48,0.02,-177,-0.07,25860,51.72
535,Entry long,2021-06-24 10:20,FL_L,4891,1,4891,-179,-0.07,48,0.02,-177,-0.07,25860,51.72
536,Exit long,2021-07-01 11:10,X_L,4928.75,1,4932.5,-191.5,-0.08,98,0.04,-189.5,-0.08,25668.5,51.34
536,Entry long,2021-07-01 10:05,FL_L,4932.5,1,4932.5,-191.5,-0.08,98,0.04,-189.5,-0.08,25668.5,51.34
537,Exit long,2021-07-07 12:25,X_L,4975.75,1,4980.5,-241.5,-0.10,48,0.02,-239.5,-0.10,25427,50.85
537,Entry long,2021-07-07 12:10,FL_L,4980.5,1,4980.5,-241.5,-0.10,48,0.02,-239.5,-0.10,25427,50.85
538,Exit short,2021-07-13 13:45,X_S,5000.75,1,4996.5,-216.5,-0.09,110.5,0.04,-214.5,-0.09,25210.5,50.42
538,Entry short,2021-07-13 13:35,FL_S,4996.5,1,4996.5,-216.5,-0.09,110.5,0.04,-214.5,-0.09,25210.5,50.42
539,Exit short,2021-07-15 15:00,X_S,4980.75,1,4974.75,-304,-0.12,535.5,0.22,-302,-0.12,24906.5,49.81
539,Entry short,2021-07-15 13:10,FL_S,4974.75,1,4974.75,-304,-0.12,535.5,0.22,-302,-0.12,24906.5,49.81
540,Exit short,2021-07-19 11:30,X_S,4889,1,4881,-404,-0.17,910.5,0.37,-402,-0.16,24502.5,49.01
540,Entry short,2021-07-19 09:50,FL_S,4881,1,4881,-404,-0.17,910.5,0.37,-402,-0.16,24502.5,49.01
541,Exit long,2021-07-21 15:45,EOD Flatten,4974.25,1,4970.25,196,0.08,498,0.20,-277,-0.11,24698.5,49.40
541,Entry long,2021-07-21 09:50,FL_L,4970.25,1,4970.25,196,0.08,498,0.20,-277,-0.11,24698.5,49.40
