Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
45,Entry long,2000-06-21,LongDip,2072.25,1,2072.25,-441.5,-0.43,573,0.55,-1277,-1.23,-8317.5,-83.17
46,Exit long,2000-07-12,Close entry(s) order LongDip,2105,1,2059.25,2283.5,2.22,2660.5,2.58,-364.5,-0.35,-6034,-60.34
46,Entry long,2000-07-04,LongDip,2059.25,1,2059.25,2283.5,2.22,2660.5,2.58,-364.5,-0.35,-6034,-60.34
47,Exit long,2000-07-25,Close entry(s) order LongDip,2065.5,1,2107.5,-2104,-2.00,273,0.26,-2289.5,-2.17,-8138,-81.38
47,Entry long,2000-07-17,LongDip,2107.5,1,2107.5,-2104,-2.00,273,0.26,-2289.5,-2.17,-8138,-81.38
48,Exit long,2000-08-16,Close entry(s) order LongDip,2099,1,2077,1096,1.06,1285.5,1.24,-1039.5,-1.00,-7042,-70.42
48,Entry long,2000-08-08,LongDip,2077,1,2077,1096,1.06,1285.5,1.24,-1039.5,-1.00,-7042,-70.42
49,Exit long,2000-09-07,Close entry(s) order LongDip,2092.25,1,2099.5,-366.5,-0.35,2685.5,2.56,-639.5,-0.61,-7408.5,-74.09
49,Entry long,2000-08-29,LongDip,2099.5,1,2099.5,-366.5,-0.35,2685.5,2.56,-639.5,-0.61,-7408.5,-74.09
50,Exit long,2000-09-17,Close entry(s) order LongDip,2038.75,1,2076,-1866.5,-1.80,610.5,0.59,-2114.5,-2.04,-9275,-92.75
50,Entry long,2000-09-11,LongDip,2076,1,2076,-1866.5,-1.80,610.5,0.59,-2114.5,-2.04,-9275,-92.75
51,Exit long,2003-05-01,Close entry(s) order LongDip,1447.25,1,1430,858.5,1.20,1010.5,1.41,-739.5,-1.03,-8416.5,-84.16
51,Entry long,2003-04-23,LongDip,1430,1,1430,858.5,1.20,1010.5,1.41,-739.5,-1.03,-8416.5,-84.16
52,Exit long,2003-05-15,Close entry(s) order LongDip,1464,1,1440.75,1158.5,1.61,1448,2.01,-77,-0.11,-7258,-72.58
52,Entry long,2003-05-07,LongDip,1440.75,1,1440.75,1158.5,1.61,1448,2.01,-77,-0.11,-7258,-72.58
53,Exit long,2003-05-26,Close entry(s) order LongDip,1469.25,1,1442.75,1321,1.83,1523,2.11,-577,-0.80,-5937,-59.37
53,Entry long,2003-05-18,LongDip,1442.75,1,1442.75,1321,1.83,1523,2.11,-577,-0.80,-5937,-59.37
54,Exit long,2003-06-16,Close entry(s) order LongDip,1530.5,1,1497.25,1658.5,2.22,1985.5,2.65,-52,-0.07,-4278.5,-42.78
54,Entry long,2003-06-08,LongDip,1497.25,1,1497.25,1658.5,2.22,1985.5,2.65,-52,-0.07,-4278.5,-42.78
55,Exit long,2003-06-26,Close entry(s) order LongDip,1494.25,1,1515.25,-1054,-1.39,373,0.49,-1202,-1.59,-5332.5,-53.32
55,Entry long,2003-06-18,LongDip,1515.25,1,1515.25,-1054,-1.39,373,0.49,-1202,-1.59,-5332.5,-53.32
56,Exit long,2003-07-13,Close entry(s) order LongDip,1523.75,1,1504,983.5,1.31,1598,2.12,-39.5,-0.05,-4349,-43.49
56,Entry long,2003-07-02,LongDip,1504,1,1504,983.5,1.31,1598,2.12,-39.5,-0.05,-4349,-43.49
57,Exit long,2003-07-24,Close entry(s) order LongDip,1517.75,1,1502.25,771,1.03,860.5,1.15,-377,-0.50,-3578,-35.78
57,Entry long,2003-07-16,LongDip,1502.25,1,1502.25,771,1.03,860.5,1.15,-377,-0.50,-3578,-35.78
58,Exit long,2003-08-10,Close entry(s) order LongDip,1502.25,1,1501,58.5,0.08,260.5,0.35,-1077,-1.44,-3519.5,-35.19
58,Entry long,2003-07-31,LongDip,1501,1,1501,58.5,0.08,260.5,0.35,-1077,-1.44,-3519.5,-35.19
59,Exit long,2003-08-31,Close entry(s) order LongDip,1533,1,1514,946,1.25,985.5,1.30,-514.5,-0.68,-2573.5,-25.74
59,Entry long,2003-08-21,LongDip,1514,1,1514,946,1.25,985.5,1.30,-514.5,-0.68,-2573.5,-25.74
60,Exit long,2003-09-16,Close entry(s) order LongDip,1548.5,1,1545.5,146,0.19,373,0.48,-864.5,-1.12,-2427.5,-24.27
60,Entry long,2003-09-08,LongDip,1545.5,1,1545.5,146,0.19,373,0.48,-864.5,-1.12,-2427.5,-24.27
61,Exit long,2003-09-24,Close entry(s) order LongDip,1520.75,1,1544.75,-1204,-1.56,348,0.45,-1214.5,-1.57,-3631.5,-36.31
61,Entry long,2003-09-21,LongDip,1544.75,1,1544.75,-1204,-1.56,348,0.45,-1214.5,-1.57,-3631.5,-36.31
62,Exit long,2003-10-07,Close entry(s) order LongDip,1558,1,1517.5,2021,2.66,2273,3.00,-14.5,-0.02,-1610.5,-16.10
62,Entry long,2003-09-29,LongDip,1517.5,1,1517.5,2021,2.66,2273,3.00,-14.5,-0.02,-1610.5,-16.10
63,Exit long,2003-10-26,Close entry(s) order LongDip,1553.75,1,1561.25,-379,-0.49,573,0.73,-1089.5,-1.40,-1989.5,-19.89
63,Entry long,2003-10-16,LongDip,1561.25,1,1561.25,-379,-0.49,573,0.73,-1089.5,-1.40,-1989.5,-19.89
64,Exit long,2003-11-16,Close entry(s) order LongDip,1566.5,1,1574,-379,-0.48,673,0.86,-827,-1.05,-2368.5,-23.68
64,Entry long,2003-11-06,LongDip,1574,1,1574,-379,-0.48,673,0.86,-827,-1.05,-2368.5,-23.68
65,Exit long,2003-11-25,Close entry(s) order LongDip,1579.75,1,1556.25,1171,1.50,1273,1.64,-139.5,-0.18,-1197.5,-11.97
65,Entry long,2003-11-17,LongDip,1556.25,1,1556.25,1171,1.50,1273,1.64,-139.5,-0.18,-1197.5,-11.97
66,Exit long,2003-12-14,Close entry(s) order LongDip,1591.75,1,1585.75,296,0.37,1385.5,1.75,-477,-0.60,-901.5,-9.01
66,Entry long,2003-12-04,LongDip,1585.75,1,1585.75,296,0.37,1385.5,1.75,-477,-0.60,-901.5,-9.01
