Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
289,Exit short,2020-07-24 10:40,Close entry(s) order Short,30065,1,30045,-110,-0.07,0,0.00,-105,-0.07,48360,4.84
289,Entry short,2020-07-24 10:30,Short,30045,1,30045,-110,-0.07,0,0.00,-105,-0.07,48360,4.84
290,Exit short,2020-07-30 11:35,Close entry(s) order Short,31540,1,31495,-235,-0.15,70,0.04,-230,-0.15,48125,4.81
290,Entry short,2020-07-30 10:30,Short,31495,1,31495,-235,-0.15,70,0.04,-230,-0.15,48125,4.81
291,Exit long,2020-08-03 15:30,EOD Exit,31885,1,31860,115,0.07,820,0.51,-330,-0.21,48240,4.82
291,Entry long,2020-08-03 10:30,Long,31860,1,31860,115,0.07,820,0.51,-330,-0.21,48240,4.82
292,Exit short,2020-08-04 13:55,Close entry(s) order Short,31685,1,31595,-460,-0.29,145,0.09,-455,-0.29,47780,4.78
292,Entry short,2020-08-04 10:30,Short,31595,1,31595,-460,-0.29,145,0.09,-455,-0.29,47780,4.78
293,Exit long,2020-08-05 15:30,EOD Exit,32175,1,32175,-10,-0.01,520,0.32,-305,-0.19,47770,4.78
293,Entry long,2020-08-05 10:30,Long,32175,1,32175,-10,-0.01,520,0.32,-305,-0.19,47770,4.78
294,Exit short,2020-08-07 15:30,EOD Exit,31905,1,32015,540,0.34,1570,0.98,-355,-0.22,48310,4.83
294,Entry short,2020-08-07 10:30,Short,32015,1,32015,540,0.34,1570,0.98,-355,-0.22,48310,4.83
295,Exit short,2020-08-11 15:30,EOD Exit,31780,1,31935,765,0.48,1470,0.92,-205,-0.13,49075,4.91
295,Entry short,2020-08-11 10:30,Short,31935,1,31935,765,0.48,1470,0.92,-205,-0.13,49075,4.91
296,Exit long,2020-08-12 15:30,EOD Exit,31960,1,31980,-110,-0.07,345,0.22,-455,-0.28,48965,4.90
296,Entry long,2020-08-12 10:30,Long,31980,1,31980,-110,-0.07,345,0.22,-455,-0.28,48965,4.90
297,Exit short,2020-08-14 11:50,Close entry(s) order Short,32180,1,32090,-460,-0.29,95,0.06,-455,-0.28,48505,4.85
297,Entry short,2020-08-14 10:30,Short,32090,1,32090,-460,-0.29,95,0.06,-455,-0.28,48505,4.85
298,Exit long,2020-08-17 15:30,EOD Exit,32780,1,32635,715,0.44,1520,0.93,-180,-0.11,49220,4.92
298,Entry long,2020-08-17 10:30,Long,32635,1,32635,715,0.44,1520,0.93,-180,-0.11,49220,4.92
299,Exit short,2020-08-18 15:30,EOD Exit,32365,1,32270,-485,-0.30,270,0.17,-680,-0.42,48735,4.87
299,Entry short,2020-08-18 10:30,Short,32270,1,32270,-485,-0.30,270,0.17,-680,-0.42,48735,4.87
300,Exit short,2020-08-21 13:10,Close entry(s) order Short,32065,1,32025,-210,-0.13,595,0.37,-330,-0.21,48525,4.85
300,Entry short,2020-08-21 10:30,Short,32025,1,32025,-210,-0.13,595,0.37,-330,-0.21,48525,4.85
301,Exit short,2020-08-25 15:30,EOD Exit,31635,1,31720,415,0.26,1495,0.94,-155,-0.10,48940,4.89
301,Entry short,2020-08-25 10:30,Short,31720,1,31720,415,0.26,1495,0.94,-155,-0.10,48940,4.89
302,Exit short,2020-08-27 15:30,EOD Exit,31545,1,31620,365,0.23,1195,0.76,-105,-0.07,49305,4.93
302,Entry short,2020-08-27 10:30,Short,31620,1,31620,365,0.23,1195,0.76,-105,-0.07,49305,4.93
303,Exit short,2020-09-02 15:30,EOD Exit,31600,1,31545,-285,-0.18,645,0.41,-530,-0.34,49020,4.90
303,Entry short,2020-09-02 10:30,Short,31545,1,31545,-285,-0.18,645,0.41,-530,-0.34,49020,4.90
304,Exit short,2020-09-03 15:30,EOD Exit,30885,1,31055,840,0.54,2095,1.35,-80,-0.05,49860,4.99
304,Entry short,2020-09-03 10:30,Short,31055,1,31055,840,0.54,2095,1.35,-80,-0.05,49860,4.99
305,Exit short,2020-09-07 11:20,Close entry(s) order Short,30290,1,30255,-185,-0.12,345,0.23,-205,-0.14,49675,4.97
305,Entry short,2020-09-07 10:30,Short,30255,1,30255,-185,-0.12,345,0.23,-205,-0.14,49675,4.97
306,Exit long,2020-09-10 12:15,Close entry(s) order Long,30600,1,30685,-435,-0.28,70,0.05,-555,-0.36,49240,4.92
306,Entry long,2020-09-10 10:30,Long,30685,1,30685,-435,-0.28,70,0.05,-555,-0.36,49240,4.92
307,Exit long,2020-09-14 15:30,EOD Exit,30865,1,30825,190,0.12,770,0.50,-30,-0.02,49430,4.94
307,Entry long,2020-09-14 10:30,Long,30825,1,30825,190,0.12,770,0.50,-30,-0.02,49430,4.94
308,Exit short,2020-09-17 11:00,Close entry(s) order Short,31065,1,31015,-260,-0.17,270,0.17,-255,-0.16,49170,4.92
308,Entry short,2020-09-17 10:30,Short,31015,1,31015,-260,-0.17,270,0.17,-255,-0.16,49170,4.92
309,Exit short,2020-09-21 15:30,EOD Exit,30635,1,30585,-260,-0.17,720,0.47,-405,-0.26,48910,4.89
309,Entry short,2020-09-21 10:30,Short,30585,1,30585,-260,-0.17,720,0.47,-405,-0.26,48910,4.89
310,Exit short,2020-09-25 10:40,Close entry(s) order Short,30835,1,30810,-135,-0.09,70,0.05,-130,-0.08,48775,4.88
310,Entry short,2020-09-25 10:30,Short,30810,1,30810,-135,-0.09,70,0.05,-130,-0.08,48775,4.88
311,Exit long,2020-10-05 15:30,EOD Exit,30915,1,30935,-110,-0.07,20,0.01,-330,-0.21,48665,4.87
311,Entry long,2020-10-05 10:30,Long,30935,1,30935,-110,-0.07,20,0.01,-330,-0.21,48665,4.87
312,Exit short,2020-10-06 11:45,Close entry(s) order Short,30915,1,30845,-360,-0.23,295,0.19,-430,-0.28,48305,4.83
312,Entry short,2020-10-06 10:30,Short,30845,1,30845,-360,-0.23,295,0.19,-430,-0.28,48305,4.83
313,Exit long,2020-10-08 15:30,EOD Exit,31050,1,30975,365,0.24,970,0.63,-55,-0.04,48670,4.87
313,Entry long,2020-10-08 10:30,Long,30975,1,30975,365,0.24,970,0.63,-55,-0.04,48670,4.87
314,Exit long,2020-10-12 15:30,EOD Exit,31755,1,31680,365,0.23,620,0.39,-155,-0.10,49035,4.90
314,Entry long,2020-10-12 10:30,Long,31680,1,31680,365,0.23,620,0.39,-155,-0.10,49035,4.90
315,Exit short,2020-10-13 15:30,EOD Exit,31585,1,31540,-235,-0.15,170,0.11,-305,-0.19,48800,4.88
315,Entry short,2020-10-13 10:30,Short,31540,1,31540,-235,-0.15,170,0.11,-305,-0.19,48800,4.88
316,Exit short,2020-10-14 15:30,EOD Exit,31535,1,31520,-85,-0.05,370,0.23,-330,-0.21,48715,4.87
316,Entry short,2020-10-14 10:30,Short,31520,1,31520,-85,-0.05,370,0.23,-330,-0.21,48715,4.87
317,Exit long,2020-10-19 15:30,EOD Exit,31850,1,31820,140,0.09,970,0.61,-155,-0.10,48855,4.89
317,Entry long,2020-10-19 10:30,Long,31820,1,31820,140,0.09,970,0.61,-155,-0.10,48855,4.89
318,Exit long,2020-10-21 15:30,EOD Exit,32930,1,32945,-85,-0.05,820,0.50,-730,-0.44,48770,4.88
318,Entry long,2020-10-21 10:30,Long,32945,1,32945,-85,-0.05,820,0.50,-730,-0.44,48770,4.88
319,Exit short,2020-10-23 15:30,EOD Exit,33040,1,33105,315,0.19,1120,0.68,-80,-0.05,49085,4.91
319,Entry short,2020-10-23 10:30,Short,33105,1,33105,315,0.19,1120,0.68,-80,-0.05,49085,4.91
320,Exit short,2020-10-28 15:30,EOD Exit,33385,1,33190,-985,-0.59,245,0.15,-1030,-0.62,48100,4.81
320,Entry short,2020-10-28 10:30,Short,33190,1,33190,-985,-0.59,245,0.15,-1030,-0.62,48100,4.81
321,Exit short,2020-10-30 11:00,Close entry(s) order Short,33530,1,33410,-610,-0.37,45,0.03,-705,-0.42,47490,4.75
321,Entry short,2020-10-30 10:30,Short,33410,1,33410,-610,-0.37,45,0.03,-705,-0.42,47490,4.75
322,Exit short,2020-11-02 15:10,Close entry(s) order Short,33635,1,33550,-435,-0.26,345,0.21,-430,-0.26,47055,4.71
322,Entry short,2020-11-02 10:30,Short,33550,1,33550,-435,-0.26,345,0.21,-430,-0.26,47055,4.71
323,Exit long,2020-11-03 15:30,EOD Exit,33800,1,33810,-60,-0.04,120,0.07,-380,-0.22,46995,4.70
323,Entry long,2020-11-03 10:30,Long,33810,1,33810,-60,-0.04,120,0.07,-380,-0.22,46995,4.70
324,Exit short,2020-11-06 15:30,EOD Exit,35415,1,35540,615,0.35,1370,0.77,-630,-0.35,47610,4.76
324,Entry short,2020-11-06 10:30,Short,35540,1,35540,615,0.35,1370,0.77,-630,-0.35,47610,4.76
325,Exit short,2020-11-09 14:10,Close entry(s) order Short,35415,1,35130,-1435,-0.82,1670,0.95,-1455,-0.83,46175,4.62
325,Entry short,2020-11-09 10:30,Short,35130,1,35130,-1435,-0.82,1670,0.95,-1455,-0.83,46175,4.62
326,Exit short,2020-11-10 12:05,Close entry(s) order Short,35295,1,35145,-760,-0.43,445,0.25,-805,-0.46,45415,4.54
326,Entry short,2020-11-10 10:30,Short,35145,1,35145,-760,-0.43,445,0.25,-805,-0.46,45415,4.54
327,Exit short,2020-11-13 12:45,Close entry(s) order Short,36240,1,36120,-610,-0.34,895,0.50,-630,-0.35,44805,4.48
327,Entry short,2020-11-13 10:30,Short,36120,1,36120,-610,-0.34,895,0.50,-630,-0.35,44805,4.48
328,Exit short,2020-11-18 10:55,Close entry(s) order Short,37830,1,37575,-1285,-0.68,0,0.00,-1455,-0.77,43520,4.35
328,Entry short,2020-11-18 10:30,Short,37575,1,37575,-1285,-0.68,0,0.00,-1455,-0.77,43520,4.35
329,Exit long,2020-11-19 15:30,EOD Exit,37980,1,38060,-410,-0.22,170,0.09,-1080,-0.57,43110,4.31
329,Entry long,2020-11-19 10:30,Long,38060,1,38060,-410,-0.22,170,0.09,-1080,-0.57,43110,4.31
330,Exit short,2020-11-23 15:00,Close entry(s) order Short,38450,1,38270,-910,-0.48,920,0.48,-905,-0.47,42200,4.22
330,Entry short,2020-11-23 10:30,Short,38270,1,38270,-910,-0.48,920,0.48,-905,-0.47,42200,4.22
331,Exit short,2020-11-26 18:40,Close entry(s) order Short,37160,1,37265,515,0.28,5195,2.79,-55,-0.03,42715,4.27
331,Entry short,2020-11-26 10:30,Short,37265,1,37265,515,0.28,5195,2.79,-55,-0.03,42715,4.27
332,Exit short,2020-12-04 15:30,EOD Exit,38780,1,38805,115,0.06,820,0.42,-655,-0.34,42830,4.28
332,Entry short,2020-12-04 10:30,Short,38805,1,38805,115,0.06,820,0.42,-655,-0.34,42830,4.28
333,Exit short,2020-12-07 11:20,Close entry(s) order Short,39115,1,39085,-160,-0.08,145,0.07,-180,-0.09,42670,4.27
333,Entry short,2020-12-07 10:30,Short,39085,1,39085,-160,-0.08,145,0.07,-180,-0.09,42670,4.27
334,Exit short,2020-12-08 15:30,EOD Exit,38580,1,38655,365,0.19,645,0.33,-455,-0.24,43035,4.30
334,Entry short,2020-12-08 10:30,Short,38655,1,38655,365,0.19,645,0.33,-455,-0.24,43035,4.30
335,Exit short,2020-12-10 13:10,Close entry(s) order Short,38025,1,37725,-1510,-0.80,20,0.01,-1505,-0.80,41525,4.15
335,Entry short,2020-12-10 10:30,Short,37725,1,37725,-1510,-0.80,20,0.01,-1505,-0.80,41525,4.15
336,Exit long,2020-12-16 15:30,EOD Exit,40640,1,40450,940,0.46,1420,0.70,-430,-0.21,42465,4.25
336,Entry long,2020-12-16 10:30,Long,40450,1,40450,940,0.46,1420,0.70,-430,-0.21,42465,4.25
337,Exit short,2020-12-18 15:30,EOD Exit,42505,1,42325,-910,-0.43,670,0.32,-1530,-0.72,41555,4.16
337,Entry short,2020-12-18 10:30,Short,42325,1,42325,-910,-0.43,670,0.32,-1530,-0.72,41555,4.16
338,Exit short,2020-12-21 11:20,Close entry(s) order Short,43045,1,42780,-1335,-0.62,495,0.23,-1330,-0.62,40220,4.02
338,Entry short,2020-12-21 10:30,Short,42780,1,42780,-1335,-0.62,495,0.23,-1330,-0.62,40220,4.02
339,Exit short,2020-12-28 12:30,Close entry(s) order Short,46825,1,46585,-1210,-0.52,1395,0.60,-1305,-0.56,39010,3.90
339,Entry short,2020-12-28 10:30,Short,46585,1,46585,-1210,-0.52,1395,0.60,-1305,-0.56,39010,3.90
340,Exit short,2020-12-29 13:05,Close entry(s) order Short,46290,1,46170,-610,-0.26,1470,0.64,-755,-0.33,38400,3.84
340,Entry short,2020-12-29 10:30,Short,46170,1,46170,-610,-0.26,1470,0.64,-755,-0.33,38400,3.84
341,Exit short,2020-12-31 10:50,Close entry(s) order Short,48495,1,48295,-1010,-0.42,20,0.01,-1205,-0.50,37390,3.74
341,Entry short,2020-12-31 10:30,Short,48295,1,48295,-1010,-0.42,20,0.01,-1205,-0.50,37390,3.74
342,Exit short,2021-01-04 15:30,EOD Exit,51180,1,51570,1940,0.75,6295,2.44,-805,-0.31,39330,3.93
342,Entry short,2021-01-04 10:30,Short,51570,1,51570,1940,0.75,6295,2.44,-805,-0.31,39330,3.93
343,Exit short,2021-01-20 12:40,Close entry(s) order Short,54480,1,54020,-2310,-0.86,5795,2.15,-2330,-0.86,37020,3.70
343,Entry short,2021-01-20 10:30,Short,54020,1,54020,-2310,-0.86,5795,2.15,-2330,-0.86,37020,3.70
344,Exit short,2021-01-26 10:35,Close entry(s) order Short,51235,1,51150,-435,-0.17,0,0.00,-530,-0.21,36585,3.66
344,Entry short,2021-01-26 10:30,Short,51150,1,51150,-435,-0.17,0,0.00,-530,-0.21,36585,3.66
345,Exit short,2021-02-01 12:45,Close entry(s) order Short,53120,1,52975,-735,-0.28,2120,0.80,-905,-0.34,35850,3.59
345,Entry short,2021-02-01 10:30,Short,52975,1,52975,-735,-0.28,2120,0.80,-905,-0.34,35850,3.59
346,Exit short,2021-02-12 11:25,Close entry(s) order Short,67520,1,66590,-4660,-1.40,0,0.00,-4730,-1.42,31190,3.12
346,Entry short,2021-02-12 10:30,Short,66590,1,66590,-4660,-1.40,0,0.00,-4730,-1.42,31190,3.12
347,Exit short,2021-02-18 11:20,Close entry(s) order Short,71480,1,70880,-3010,-0.85,445,0.13,-3330,-0.94,28180,2.82
347,Entry short,2021-02-18 10:30,Short,70880,1,70880,-3010,-0.85,445,0.13,-3330,-0.94,28180,2.82
348,Exit short,2021-02-22 15:00,Close entry(s) order Short,73220,1,72710,-2560,-0.70,8220,2.26,-2755,-0.76,25620,2.56
348,Entry short,2021-02-22 10:30,Short,72710,1,72710,-2560,-0.70,8220,2.26,-2755,-0.76,25620,2.56
349,Exit short,2021-02-23 15:30,EOD Exit,66700,1,67665,4815,1.42,15720,4.65,-4505,-1.33,30435,3.04
349,Entry short,2021-02-23 10:30,Short,67665,1,67665,4815,1.42,15720,4.65,-4505,-1.33,30435,3.04
350,Exit short,2021-02-24 10:55,Close entry(s) order Short,69135,1,68550,-2935,-0.86,545,0.16,-2930,-0.85,27500,2.75
350,Entry short,2021-02-24 10:30,Short,68550,1,68550,-2935,-0.86,545,0.16,-2930,-0.85,27500,2.75
351,Exit short,2021-03-02 15:30,EOD Exit,66410,1,67540,5640,1.67,8170,2.42,-455,-0.13,33140,3.31
351,Entry short,2021-03-02 10:30,Short,67540,1,67540,5640,1.67,8170,2.42,-455,-0.13,33140,3.31
352,Exit short,2021-03-12 10:40,Close entry(s) order Short,75500,1,75220,-1410,-0.37,170,0.05,-1405,-0.37,31730,3.17
352,Entry short,2021-03-12 10:30,Short,75220,1,75220,-1410,-0.37,170,0.05,-1405,-0.37,31730,3.17
353,Exit short,2021-03-15 15:30,EOD Exit,75245,1,76015,3840,1.01,8470,2.23,-30,-0.01,35570,3.56
353,Entry short,2021-03-15 10:30,Short,76015,1,76015,3840,1.01,8470,2.23,-30,-0.01,35570,3.56
354,Exit short,2021-03-17 12:25,Close entry(s) order Short,74275,1,73645,-3160,-0.86,3070,0.83,-3405,-0.92,32410,3.24
354,Entry short,2021-03-17 10:30,Short,73645,1,73645,-3160,-0.86,3070,0.83,-3405,-0.92,32410,3.24
355,Exit short,2021-03-18 11:20,Close entry(s) order Short,77185,1,76360,-4135,-1.08,345,0.09,-4130,-1.08,28275,2.83
355,Entry short,2021-03-18 10:30,Short,76360,1,76360,-4135,-1.08,345,0.09,-4130,-1.08,28275,2.83
356,Exit short,2021-03-22 15:30,EOD Exit,74280,1,75670,6940,1.83,7170,1.90,-1005,-0.27,35215,3.52
356,Entry short,2021-03-22 10:30,Short,75670,1,75670,6940,1.83,7170,1.90,-1005,-0.27,35215,3.52
357,Exit short,2021-03-25 13:10,Close entry(s) order Short,70195,1,69925,-1360,-0.39,5120,1.46,-1355,-0.39,33855,3.39
357,Entry short,2021-03-25 10:30,Short,69925,1,69925,-1360,-0.39,5120,1.46,-1355,-0.39,33855,3.39
358,Exit short,2021-04-07 10:35,Close entry(s) order Short,75465,1,75385,-410,-0.11,370,0.10,-405,-0.11,33445,3.34
358,Entry short,2021-04-07 10:30,Short,75385,1,75385,-410,-0.11,370,0.10,-405,-0.11,33445,3.34
359,Exit short,2021-04-12 15:30,EOD Exit,78755,1,78955,990,0.25,2920,0.74,-230,-0.06,34435,3.44
359,Entry short,2021-04-12 10:30,Short,78955,1,78955,990,0.25,2920,0.74,-230,-0.06,34435,3.44
360,Exit short,2021-04-14 15:30,EOD Exit,79940,1,82155,11065,2.69,11695,2.85,-1730,-0.42,45500,4.55
360,Entry short,2021-04-14 10:30,Short,82155,1,82155,11065,2.69,11695,2.85,-1730,-0.42,45500,4.55
361,Exit short,2021-04-28 12:45,Close entry(s) order Short,73020,1,72970,-260,-0.07,3120,0.86,-405,-0.11,45240,4.52
361,Entry short,2021-04-28 10:30,Short,72970,1,72970,-260,-0.07,3120,0.86,-405,-0.11,45240,4.52
362,Exit short,2021-04-29 15:30,EOD Exit,71040,1,71760,3590,1.00,5670,1.58,-1880,-0.52,48830,4.88
362,Entry short,2021-04-29 10:30,Short,71760,1,71760,3590,1.00,5670,1.58,-1880,-0.52,48830,4.88
363,Exit short,2021-05-03 10:40,Close entry(s) order Short,76400,1,76080,-1610,-0.42,45,0.01,-1930,-0.51,47220,4.72
363,Entry short,2021-05-03 10:30,Short,76080,1,76080,-1610,-0.42,45,0.01,-1930,-0.51,47220,4.72
364,Exit short,2021-05-26 15:30,EOD Exit,56105,1,57280,5865,2.05,6570,2.29,-880,-0.31,53085,5.31
364,Entry short,2021-05-26 10:30,Short,57280,1,57280,5865,2.05,6570,2.29,-880,-0.31,53085,5.31
365,Exit short,2021-06-04 10:50,Close entry(s) order Short,54900,1,54620,-1410,-0.52,695,0.25,-1730,-0.63,51675,5.17
365,Entry short,2021-06-04 10:30,Short,54620,1,54620,-1410,-0.52,695,0.25,-1730,-0.63,51675,5.17
366,Exit short,2021-06-07 15:30,EOD Exit,53530,1,53870,1690,0.63,3120,1.16,-1005,-0.37,53365,5.34
366,Entry short,2021-06-07 10:30,Short,53870,1,53870,1690,0.63,3120,1.16,-1005,-0.37,53365,5.34
367,Exit short,2021-06-15 12:35,Close entry(s) order Short,58085,1,57790,-1485,-0.51,945,0.33,-1755,-0.61,51880,5.19
367,Entry short,2021-06-15 10:30,Short,57790,1,57790,-1485,-0.51,945,0.33,-1755,-0.61,51880,5.19
368,Exit short,2021-06-16 12:10,Close entry(s) order Short,57225,1,57170,-285,-0.10,3370,1.18,-280,-0.10,51595,5.16
368,Entry short,2021-06-16 10:30,Short,57170,1,57170,-285,-0.10,3370,1.18,-280,-0.10,51595,5.16
369,Exit short,2021-06-18 15:30,EOD Exit,53355,1,54630,6365,2.33,8145,2.98,-480,-0.18,57960,5.80
369,Entry short,2021-06-18 10:30,Short,54630,1,54630,6365,2.33,8145,2.98,-480,-0.18,57960,5.80
370,Exit short,2021-06-21 10:50,Close entry(s) order Short,50980,1,50730,-1260,-0.50,245,0.10,-1255,-0.49,56700,5.67
370,Entry short,2021-06-21 10:30,Short,50730,1,50730,-1260,-0.50,245,0.10,-1255,-0.49,56700,5.67
371,Exit short,2021-06-25 15:30,EOD Exit,50200,1,51105,4515,1.77,8970,3.51,-30,-0.01,61215,6.12
371,Entry short,2021-06-25 10:30,Short,51105,1,51105,4515,1.77,8970,3.51,-30,-0.01,61215,6.12
372,Exit short,2021-06-30 14:40,Close entry(s) order Short,52675,1,52420,-1285,-0.49,2845,1.09,-1330,-0.51,59930,5.99
372,Entry short,2021-06-30 10:30,Short,52420,1,52420,-1285,-0.49,2845,1.09,-1330,-0.51,59930,5.99
373,Exit short,2021-07-01 14:05,Close entry(s) order Short,51410,1,50895,-2585,-1.02,70,0.03,-2780,-1.09,57345,5.73
373,Entry short,2021-07-01 10:30,Short,50895,1,50895,-2585,-1.02,70,0.03,-2780,-1.09,57345,5.73
374,Exit short,2021-07-06 00:05,Close entry(s) order Short,52415,1,51500,-4585,-1.78,1045,0.41,-4605,-1.79,52760,5.28
374,Entry short,2021-07-05 10:30,Short,51500,1,51500,-4585,-1.78,1045,0.41,-4605,-1.79,52760,5.28
375,Exit short,2021-07-08 11:05,Close entry(s) order Short,50635,1,50420,-1085,-0.43,420,0.17,-1080,-0.43,51675,5.17
375,Entry short,2021-07-08 10:30,Short,50420,1,50420,-1085,-0.43,420,0.17,-1080,-0.43,51675,5.17
376,Exit long,2021-07-09 15:30,EOD Exit,51255,1,51305,-260,-0.10,1320,0.51,-955,-0.37,51415,5.14
376,Entry long,2021-07-09 10:30,Long,51305,1,51305,-260,-0.10,1320,0.51,-955,-0.37,51415,5.14
377,Exit short,2021-07-12 15:30,EOD Exit,50595,1,51225,3140,1.23,3470,1.35,-630,-0.25,54555,5.46
377,Entry short,2021-07-12 10:30,Short,51225,1,51225,3140,1.23,3470,1.35,-630,-0.25,54555,5.46
378,Exit short,2021-07-13 11:45,Close entry(s) order Short,50625,1,50395,-1160,-0.46,195,0.08,-1480,-0.59,53395,5.34
378,Entry short,2021-07-13 10:30,Short,50395,1,50395,-1160,-0.46,195,0.08,-1480,-0.59,53395,5.34
379,Exit long,2021-07-14 15:30,EOD Exit,50610,1,50775,-835,-0.33,1245,0.49,-1530,-0.60,52560,5.26
379,Entry long,2021-07-14 10:30,Long,50775,1,50775,-835,-0.33,1245,0.49,-1530,-0.60,52560,5.26
380,Exit short,2021-07-15 15:30,EOD Exit,49240,1,49480,1190,0.48,3395,1.37,-605,-0.24,53750,5.38
380,Entry short,2021-07-15 10:30,Short,49480,1,49480,1190,0.48,3395,1.37,-605,-0.24,53750,5.38
381,Exit short,2021-07-19 15:30,EOD Exit,48445,1,48420,-135,-0.06,745,0.31,-1505,-0.62,53615,5.36
381,Entry short,2021-07-19 10:30,Short,48420,1,48420,-135,-0.06,745,0.31,-1505,-0.62,53615,5.36
382,Exit short,2021-07-20 11:25,Close entry(s) order Short,47725,1,47390,-1685,-0.71,345,0.15,-1705,-0.72,51930,5.19
382,Entry short,2021-07-20 10:30,Short,47390,1,47390,-1685,-0.71,345,0.15,-1705,-0.72,51930,5.19
383,Exit short,2021-07-28 12:10,Close entry(s) order Short,57725,1,57515,-1060,-0.37,1670,0.58,-1355,-0.47,50870,5.09
383,Entry short,2021-07-28 10:30,Short,57515,1,57515,-1060,-0.37,1670,0.58,-1355,-0.47,50870,5.09
384,Exit short,2021-07-29 10:40,Close entry(s) order Short,57815,1,57620,-985,-0.34,0,0.00,-980,-0.34,49885,4.99
384,Entry short,2021-07-29 10:30,Short,57620,1,57620,-985,-0.34,0,0.00,-980,-0.34,49885,4.99
385,Exit short,2021-07-30 12:20,Close entry(s) order Short,56995,1,56740,-1285,-0.45,395,0.14,-1455,-0.51,48600,4.86
385,Entry short,2021-07-30 10:30,Short,56740,1,56740,-1285,-0.45,395,0.14,-1455,-0.51,48600,4.86
386,Exit short,2021-08-02 11:10,Close entry(s) order Short,57590,1,57430,-810,-0.28,320,0.11,-1030,-0.36,47790,4.78
386,Entry short,2021-08-02 10:30,Short,57430,1,57430,-810,-0.28,320,0.11,-1030,-0.36,47790,4.78
387,Exit long,2021-08-04 15:30,EOD Exit,57405,1,56760,3215,1.13,4445,1.57,-130,-0.05,51005,5.10
387,Entry long,2021-08-04 10:30,Long,56760,1,56760,3215,1.13,4445,1.57,-130,-0.05,51005,5.10
388,Exit short,2021-08-10 15:30,EOD Exit,63260,1,63180,-410,-0.13,3920,1.24,-755,-0.24,50595,5.06
388,Entry short,2021-08-10 10:30,Short,63180,1,63180,-410,-0.13,3920,1.24,-755,-0.24,50595,5.06
389,Exit short,2021-08-12 15:30,EOD Exit,62105,1,62050,-285,-0.09,2620,0.84,-1005,-0.32,50310,5.03
389,Entry short,2021-08-12 10:30,Short,62050,1,62050,-285,-0.09,2620,0.84,-1005,-0.32,50310,5.03
390,Exit short,2021-08-16 15:30,EOD Exit,63975,1,64030,265,0.08,1845,0.58,-1930,-0.60,50575,5.06
390,Entry short,2021-08-16 10:30,Short,64030,1,64030,265,0.08,1845,0.58,-1930,-0.60,50575,5.06
391,Exit short,2021-08-17 15:30,EOD Exit,63260,1,63725,2315,0.73,3270,1.03,-930,-0.29,52890,5.29
391,Entry short,2021-08-17 10:30,Short,63725,1,63725,2315,0.73,3270,1.03,-930,-0.29,52890,5.29
392,Exit long,2021-08-19 15:30,EOD Exit,64460,1,62990,7340,2.33,7945,2.52,-30,-0.01,60230,6.02
392,Entry long,2021-08-19 10:30,Long,62990,1,62990,7340,2.33,7945,2.52,-30,-0.01,60230,6.02
393,Exit long,2021-08-20 15:30,EOD Exit,66405,1,65695,3540,1.08,6170,1.88,-30,-0.01,63770,6.38
393,Entry long,2021-08-20 10:30,Long,65695,1,65695,3540,1.08,6170,1.88,-30,-0.01,63770,6.38
394,Exit short,2021-08-23 15:30,EOD Exit,67030,1,67605,2865,0.85,3870,1.14,-355,-0.11,66635,6.66
394,Entry short,2021-08-23 10:30,Short,67605,1,67605,2865,0.85,3870,1.14,-355,-0.11,66635,6.66
395,Exit short,2021-08-24 15:30,EOD Exit,65735,1,66340,3015,0.91,4295,1.29,-280,-0.08,69650,6.97
395,Entry short,2021-08-24 10:30,Short,66340,1,66340,3015,0.91,4295,1.29,-280,-0.08,69650,6.97
396,Exit short,2021-08-26 15:30,EOD Exit,64485,1,64665,890,0.28,2745,0.85,-505,-0.16,70540,7.05
396,Entry short,2021-08-26 10:30,Short,64665,1,64665,890,0.28,2745,0.85,-505,-0.16,70540,7.05
397,Exit short,2021-08-30 11:30,Close entry(s) order Short,65725,1,65495,-1160,-0.35,745,0.23,-1180,-0.36,69380,6.94
397,Entry short,2021-08-30 10:30,Short,65495,1,65495,-1160,-0.35,745,0.23,-1180,-0.36,69380,6.94
398,Exit short,2021-09-10 13:55,Close entry(s) order Short,63345,1,62945,-2010,-0.64,2995,0.95,-2105,-0.67,67370,6.74
398,Entry short,2021-09-10 10:30,Short,62945,1,62945,-2010,-0.64,2995,0.95,-2105,-0.67,67370,6.74
399,Exit short,2021-09-16 11:25,Close entry(s) order Short,65755,1,65240,-2585,-0.79,1020,0.31,-3205,-0.98,64785,6.48
399,Entry short,2021-09-16 10:30,Short,65240,1,65240,-2585,-0.79,1020,0.31,-3205,-0.98,64785,6.48
400,Exit short,2021-09-17 12:20,Close entry(s) order Short,65240,1,65010,-1160,-0.36,345,0.11,-1155,-0.36,63625,6.36
400,Entry short,2021-09-17 10:30,Short,65010,1,65010,-1160,-0.36,345,0.11,-1155,-0.36,63625,6.36
401,Exit short,2021-09-20 15:30,EOD Exit,61050,1,61395,1715,0.56,4995,1.63,-1905,-0.62,65340,6.53
