Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
238,Exit long,2012-05-24 13:25,Close entry(s) order Long,143.03,1,143.25,-227,-0.16,346.5,0.24,-253.5,-0.18,25694,51.39
238,Entry long,2012-05-24 11:30,Long,143.25,1,143.25,-227,-0.16,346.5,0.24,-253.5,-0.18,25694,51.39
239,Exit short,2012-05-30 16:45,EOD Exit,139.57,1,139.86,283,0.20,376.5,0.27,-423.5,-0.30,25977,51.95
239,Entry short,2012-05-30 11:30,Short,139.86,1,139.86,283,0.20,376.5,0.27,-423.5,-0.30,25977,51.95
240,Exit short,2012-05-31 12:25,Close entry(s) order Short,139.24,1,138.9,-347,-0.25,826.5,0.60,-623.5,-0.45,25630,51.26
240,Entry short,2012-05-31 11:30,Short,138.9,1,138.9,-347,-0.25,826.5,0.60,-623.5,-0.45,25630,51.26
241,Exit short,2012-06-01 16:45,EOD Exit,135.44,1,135.16,-287,-0.21,656.5,0.49,-813.5,-0.60,25343,50.69
241,Entry short,2012-06-01 11:30,Short,135.16,1,135.16,-287,-0.21,656.5,0.49,-813.5,-0.60,25343,50.69
242,Exit short,2012-06-07 16:45,EOD Exit,135.82,1,137.07,1243,0.91,1426.5,1.04,-693.5,-0.51,26586,53.17
242,Entry short,2012-06-07 11:30,Short,137.07,1,137.07,1243,0.91,1426.5,1.04,-693.5,-0.51,26586,53.17
243,Exit short,2012-06-11 16:45,EOD Exit,133.68,1,135.61,1923,1.42,2046.5,1.51,-383.5,-0.28,28509,57.02
243,Entry short,2012-06-11 11:30,Short,135.61,1,135.61,1923,1.42,2046.5,1.51,-383.5,-0.28,28509,57.02
244,Exit long,2012-06-12 16:45,EOD Exit,135.58,1,135.49,83,0.06,266.5,0.20,-443.5,-0.33,28592,57.18
244,Entry long,2012-06-12 11:30,Long,135.49,1,135.49,83,0.06,266.5,0.20,-443.5,-0.33,28592,57.18
245,Exit long,2012-06-13 12:00,Close entry(s) order Long,135.3,1,136.02,-727,-0.53,86.5,0.06,-723.5,-0.53,27865,55.73
245,Entry long,2012-06-13 11:30,Long,136.02,1,136.02,-727,-0.53,86.5,0.06,-723.5,-0.53,27865,55.73
246,Exit long,2012-06-14 16:45,EOD Exit,136.6,1,135.48,1113,0.82,1146.5,0.85,-173.5,-0.13,28978,57.96
246,Entry long,2012-06-14 11:30,Long,135.48,1,135.48,1113,0.82,1146.5,0.85,-173.5,-0.13,28978,57.96
247,Exit short,2012-06-20 16:45,EOD Exit,132.96,1,134.62,1653,1.23,1846.5,1.37,-193.5,-0.14,30631,61.26
247,Entry short,2012-06-20 11:30,Short,134.62,1,134.62,1653,1.23,1846.5,1.37,-193.5,-0.14,30631,61.26
248,Exit short,2012-06-21 16:45,EOD Exit,130.07,1,131.37,1293,0.98,1406.5,1.07,-363.5,-0.28,31924,63.85
248,Entry short,2012-06-21 11:30,Short,131.37,1,131.37,1293,0.98,1406.5,1.07,-363.5,-0.28,31924,63.85
249,Exit short,2012-06-25 13:20,Close entry(s) order Short,130.85,1,130.13,-727,-0.56,186.5,0.14,-743.5,-0.57,31197,62.39
249,Entry short,2012-06-25 11:30,Short,130.13,1,130.13,-727,-0.56,186.5,0.14,-743.5,-0.57,31197,62.39
250,Exit short,2012-06-26 12:45,Close entry(s) order Short,131.02,1,130.55,-477,-0.37,16.5,0.01,-633.5,-0.49,30720,61.44
250,Entry short,2012-06-26 11:30,Short,130.55,1,130.55,-477,-0.37,16.5,0.01,-633.5,-0.49,30720,61.44
251,Exit short,2012-06-28 16:45,EOD Exit,130.36,1,130.5,133,0.10,1306.5,1.00,-213.5,-0.16,30853,61.71
251,Entry short,2012-06-28 11:30,Short,130.5,1,130.5,133,0.10,1306.5,1.00,-213.5,-0.16,30853,61.71
252,Exit long,2012-06-29 16:45,EOD Exit,136.86,1,133.99,2863,2.14,3256.5,2.43,-23.5,-0.02,33716,67.43
252,Entry long,2012-06-29 11:30,Long,133.99,1,133.99,2863,2.14,3256.5,2.43,-23.5,-0.02,33716,67.43
253,Exit short,2012-07-02 13:50,Close entry(s) order Short,135.36,1,134.68,-687,-0.51,666.5,0.49,-703.5,-0.52,33029,66.06
253,Entry short,2012-07-02 11:30,Short,134.68,1,134.68,-687,-0.51,666.5,0.49,-703.5,-0.52,33029,66.06
254,Exit short,2012-07-04 13:00,Close entry(s) order Short,139.12,1,138.84,-287,-0.21,16.5,0.01,-323.5,-0.23,32742,65.48
254,Entry short,2012-07-04 11:30,Short,138.84,1,138.84,-287,-0.21,16.5,0.01,-323.5,-0.23,32742,65.48
255,Exit long,2012-07-09 16:45,EOD Exit,137.59,1,137.27,313,0.23,1116.5,0.81,-103.5,-0.08,33055,66.11
255,Entry long,2012-07-09 11:30,Long,137.27,1,137.27,313,0.23,1116.5,0.81,-103.5,-0.08,33055,66.11
256,Exit long,2012-07-13 16:45,EOD Exit,138.97,1,138.78,183,0.13,736.5,0.53,-183.5,-0.13,33238,66.48
256,Entry long,2012-07-13 11:30,Long,138.78,1,138.78,183,0.13,736.5,0.53,-183.5,-0.13,33238,66.48
257,Exit long,2012-07-16 16:45,EOD Exit,140.08,1,139.39,683,0.49,996.5,0.71,-213.5,-0.15,33921,67.84
257,Entry long,2012-07-16 11:30,Long,139.39,1,139.39,683,0.49,996.5,0.71,-213.5,-0.15,33921,67.84
258,Exit short,2012-07-17 11:40,Close entry(s) order Short,140.31,1,139.94,-377,-0.27,56.5,0.04,-393.5,-0.28,33544,67.09
258,Entry short,2012-07-17 11:30,Short,139.94,1,139.94,-377,-0.27,56.5,0.04,-393.5,-0.28,33544,67.09
259,Exit long,2012-07-18 16:45,EOD Exit,141.83,1,141.57,253,0.18,286.5,0.20,-423.5,-0.30,33797,67.59
259,Entry long,2012-07-18 11:30,Long,141.57,1,141.57,253,0.18,286.5,0.20,-423.5,-0.30,33797,67.59
260,Exit long,2012-07-19 16:45,EOD Exit,144.13,1,143.89,233,0.16,946.5,0.66,-53.5,-0.04,34030,68.06
260,Entry long,2012-07-19 11:30,Long,143.89,1,143.89,233,0.16,946.5,0.66,-53.5,-0.04,34030,68.06
261,Exit short,2012-07-25 13:05,Close entry(s) order Short,139.61,1,138.92,-697,-0.50,376.5,0.27,-693.5,-0.50,33333,66.67
261,Entry short,2012-07-25 11:30,Short,138.92,1,138.92,-697,-0.50,376.5,0.27,-693.5,-0.50,33333,66.67
262,Exit long,2012-07-27 14:00,Close entry(s) order Long,141.4,1,141.57,-177,-0.13,466.5,0.33,-183.5,-0.13,33156,66.31
262,Entry long,2012-07-27 11:30,Long,141.57,1,141.57,-177,-0.13,466.5,0.33,-183.5,-0.13,33156,66.31
263,Exit short,2012-07-30 16:45,EOD Exit,141.13,1,141.29,153,0.11,366.5,0.26,-203.5,-0.14,33309,66.62
263,Entry short,2012-07-30 11:30,Short,141.29,1,141.29,153,0.11,366.5,0.26,-203.5,-0.14,33309,66.62
264,Exit short,2012-07-31 16:45,EOD Exit,139.5,1,140.29,783,0.56,1386.5,0.99,-103.5,-0.07,34092,68.18
264,Entry short,2012-07-31 11:30,Short,140.29,1,140.29,783,0.56,1386.5,0.99,-103.5,-0.07,34092,68.18
265,Exit long,2012-08-03 16:45,EOD Exit,142.99,1,142.95,33,0.02,376.5,0.26,-603.5,-0.42,34125,68.25
265,Entry long,2012-08-03 11:30,Long,142.95,1,142.95,33,0.02,376.5,0.26,-603.5,-0.42,34125,68.25
266,Exit long,2012-08-06 16:45,EOD Exit,143.67,1,143.39,273,0.19,526.5,0.37,-103.5,-0.07,34398,68.80
266,Entry long,2012-08-06 11:30,Long,143.39,1,143.39,273,0.19,526.5,0.37,-103.5,-0.07,34398,68.80
267,Exit long,2012-08-07 16:45,EOD Exit,145.16,1,144.88,273,0.19,1126.5,0.78,-13.5,-0.01,34671,69.34
267,Entry long,2012-08-07 11:30,Long,144.88,1,144.88,273,0.19,1126.5,0.78,-13.5,-0.01,34671,69.34
268,Exit short,2012-08-13 12:50,Close entry(s) order Short,144.88,1,144.02,-867,-0.60,66.5,0.05,-903.5,-0.63,33804,67.61
268,Entry short,2012-08-13 11:30,Short,144.02,1,144.02,-867,-0.60,66.5,0.05,-903.5,-0.63,33804,67.61
269,Exit long,2012-08-15 16:45,EOD Exit,145.91,1,145.22,683,0.47,1266.5,0.87,-53.5,-0.04,34487,68.97
269,Entry long,2012-08-15 11:30,Long,145.22,1,145.22,683,0.47,1266.5,0.87,-53.5,-0.04,34487,68.97
270,Exit long,2012-08-16 16:45,EOD Exit,147.02,1,146.61,403,0.27,726.5,0.50,-13.5,-0.01,34890,69.78
270,Entry long,2012-08-16 11:30,Long,146.61,1,146.61,403,0.27,726.5,0.50,-13.5,-0.01,34890,69.78
271,Exit long,2012-08-17 16:45,EOD Exit,147.76,1,147.47,283,0.19,406.5,0.28,-293.5,-0.20,35173,70.35
271,Entry long,2012-08-17 11:30,Long,147.47,1,147.47,283,0.19,406.5,0.28,-293.5,-0.20,35173,70.35
272,Exit long,2012-08-20 12:30,Close entry(s) order Long,147.19,1,147.35,-167,-0.11,266.5,0.18,-173.5,-0.12,35006,70.01
272,Entry long,2012-08-20 11:30,Long,147.35,1,147.35,-167,-0.11,266.5,0.18,-173.5,-0.12,35006,70.01
273,Exit long,2012-08-22 13:45,Close entry(s) order Long,148.08,1,148.52,-447,-0.30,266.5,0.18,-493.5,-0.33,34559,69.12
273,Entry long,2012-08-22 11:30,Long,148.52,1,148.52,-447,-0.30,266.5,0.18,-493.5,-0.33,34559,69.12
274,Exit long,2012-08-23 11:35,Close entry(s) order Long,148.94,1,149.04,-107,-0.07,0,0.00,-103.5,-0.07,34452,68.90
274,Entry long,2012-08-23 11:30,Long,149.04,1,149.04,-107,-0.07,0,0.00,-103.5,-0.07,34452,68.90
275,Exit long,2012-08-24 13:00,Close entry(s) order Long,147.65,1,148.07,-427,-0.29,256.5,0.17,-493.5,-0.33,34025,68.05
275,Entry long,2012-08-24 11:30,Long,148.07,1,148.07,-427,-0.29,256.5,0.17,-493.5,-0.33,34025,68.05
276,Exit short,2012-08-29 14:10,Close entry(s) order Short,146.8,1,146.27,-537,-0.37,66.5,0.05,-533.5,-0.36,33488,66.98
276,Entry short,2012-08-29 11:30,Short,146.27,1,146.27,-537,-0.37,66.5,0.05,-533.5,-0.36,33488,66.98
277,Exit short,2012-08-30 15:00,Close entry(s) order Short,146.02,1,145.69,-337,-0.23,316.5,0.22,-333.5,-0.23,33151,66.30
277,Entry short,2012-08-30 11:30,Short,145.69,1,145.69,-337,-0.23,316.5,0.22,-333.5,-0.23,33151,66.30
278,Exit long,2012-08-31 16:45,EOD Exit,147.88,1,147.56,313,0.21,656.5,0.44,-293.5,-0.20,33464,66.93
278,Entry long,2012-08-31 11:30,Long,147.56,1,147.56,313,0.21,656.5,0.44,-293.5,-0.20,33464,66.93
279,Exit long,2012-09-04 08:35,Close entry(s) order Long,148.04,1,148.07,-37,-0.02,596.5,0.40,-173.5,-0.12,33427,66.85
279,Entry long,2012-09-03 11:30,Long,148.07,1,148.07,-37,-0.02,596.5,0.40,-173.5,-0.12,33427,66.85
280,Exit short,2012-09-12 11:35,Close entry(s) order Short,148.54,1,148.47,-77,-0.05,6.5,0.00,-83.5,-0.06,33350,66.70
280,Entry short,2012-09-12 11:30,Short,148.47,1,148.47,-77,-0.05,6.5,0.00,-83.5,-0.06,33350,66.70
281,Exit short,2012-09-14 16:45,EOD Exit,150.35,1,150.69,333,0.22,886.5,0.59,-73.5,-0.05,33683,67.37
281,Entry short,2012-09-14 11:30,Short,150.69,1,150.69,333,0.22,886.5,0.59,-73.5,-0.05,33683,67.37
282,Exit short,2012-09-19 16:45,EOD Exit,143.07,1,143.59,513,0.36,1066.5,0.74,-593.5,-0.41,34196,68.39
282,Entry short,2012-09-19 11:30,Short,143.59,1,143.59,513,0.36,1066.5,0.74,-593.5,-0.41,34196,68.39
283,Exit short,2012-09-21 16:15,Close entry(s) order Short,144.16,1,143.93,-237,-0.16,346.5,0.24,-313.5,-0.22,33959,67.92
283,Entry short,2012-09-21 11:30,Short,143.93,1,143.93,-237,-0.16,346.5,0.24,-313.5,-0.22,33959,67.92
284,Exit short,2012-09-26 14:25,Close entry(s) order Short,140.91,1,140.65,-267,-0.19,516.5,0.37,-473.5,-0.34,33692,67.38
284,Entry short,2012-09-26 11:30,Short,140.65,1,140.65,-267,-0.19,516.5,0.37,-473.5,-0.34,33692,67.38
285,Exit short,2012-10-03 16:45,EOD Exit,138.89,1,139.75,853,0.61,1076.5,0.77,-693.5,-0.50,34545,69.09
285,Entry short,2012-10-03 11:30,Short,139.75,1,139.75,853,0.61,1076.5,0.77,-693.5,-0.50,34545,69.09
286,Exit short,2012-10-05 16:45,EOD Exit,140.88,1,140.67,-217,-0.15,686.5,0.49,-303.5,-0.22,34328,68.66
286,Entry short,2012-10-05 11:30,Short,140.67,1,140.67,-217,-0.15,686.5,0.49,-303.5,-0.22,34328,68.66
287,Exit long,2012-10-09 16:45,EOD Exit,143.21,1,142.24,963,0.68,1636.5,1.15,-63.5,-0.04,35291,70.58
287,Entry long,2012-10-09 11:30,Long,142.24,1,142.24,963,0.68,1636.5,1.15,-63.5,-0.04,35291,70.58
288,Exit long,2012-10-10 11:50,Close entry(s) order Long,143.45,1,144.24,-797,-0.55,6.5,0.00,-903.5,-0.63,34494,68.99
288,Entry long,2012-10-10 11:30,Long,144.24,1,144.24,-797,-0.55,6.5,0.00,-903.5,-0.63,34494,68.99
289,Exit long,2012-10-11 11:40,Close entry(s) order Long,143.12,1,143.47,-357,-0.25,96.5,0.07,-423.5,-0.30,34137,68.27
289,Entry long,2012-10-11 11:30,Long,143.47,1,143.47,-357,-0.25,96.5,0.07,-423.5,-0.30,34137,68.27
290,Exit short,2012-10-12 16:45,EOD Exit,142.67,1,142.61,-67,-0.05,476.5,0.33,-343.5,-0.24,34070,68.14
290,Entry short,2012-10-12 11:30,Short,142.61,1,142.61,-67,-0.05,476.5,0.33,-343.5,-0.24,34070,68.14
291,Exit short,2012-10-16 12:40,Close entry(s) order Short,142.82,1,142.77,-57,-0.04,336.5,0.24,-133.5,-0.09,34013,68.03
291,Entry short,2012-10-16 11:30,Short,142.77,1,142.77,-57,-0.04,336.5,0.24,-133.5,-0.09,34013,68.03
292,Exit short,2012-10-17 14:20,Close entry(s) order Short,143.25,1,142.86,-397,-0.28,186.5,0.13,-413.5,-0.29,33616,67.23
292,Entry short,2012-10-17 11:30,Short,142.86,1,142.86,-397,-0.28,186.5,0.13,-413.5,-0.29,33616,67.23
293,Exit short,2012-10-19 16:45,EOD Exit,140.89,1,142.47,1573,1.10,1776.5,1.25,-313.5,-0.22,35189,70.38
293,Entry short,2012-10-19 11:30,Short,142.47,1,142.47,1573,1.10,1776.5,1.25,-313.5,-0.22,35189,70.38
294,Exit short,2012-10-22 16:45,EOD Exit,139.66,1,140.15,483,0.34,1076.5,0.77,-593.5,-0.42,35672,71.34
294,Entry short,2012-10-22 11:30,Short,140.15,1,140.15,483,0.34,1076.5,0.77,-593.5,-0.42,35672,71.34
295,Exit short,2012-10-23 14:40,Close entry(s) order Short,137.29,1,136.66,-637,-0.47,246.5,0.18,-653.5,-0.48,35035,70.07
295,Entry short,2012-10-23 11:30,Short,136.66,1,136.66,-637,-0.47,246.5,0.18,-653.5,-0.48,35035,70.07
296,Exit short,2012-10-24 16:45,EOD Exit,136.21,1,136.22,3,0.00,776.5,0.57,-253.5,-0.19,35038,70.08
296,Entry short,2012-10-24 11:30,Short,136.22,1,136.22,3,0.00,776.5,0.57,-253.5,-0.19,35038,70.08
297,Exit short,2012-10-25 14:20,Close entry(s) order Short,136.78,1,135.94,-847,-0.62,176.5,0.13,-913.5,-0.67,34191,68.38
297,Entry short,2012-10-25 11:30,Short,135.94,1,135.94,-847,-0.62,176.5,0.13,-913.5,-0.67,34191,68.38
298,Exit short,2012-10-29 11:40,Close entry(s) order Short,136.41,1,136.28,-137,-0.10,26.5,0.02,-133.5,-0.10,34054,68.11
298,Entry short,2012-10-29 11:30,Short,136.28,1,136.28,-137,-0.10,26.5,0.02,-133.5,-0.10,34054,68.11
299,Exit long,2012-10-30 12:35,Close entry(s) order Long,136.33,1,136.59,-267,-0.20,56.5,0.04,-323.5,-0.24,33787,67.57
299,Entry long,2012-10-30 11:30,Long,136.59,1,136.59,-267,-0.20,56.5,0.04,-323.5,-0.24,33787,67.57
300,Exit long,2012-10-31 12:20,Close entry(s) order Long,136.86,1,137.37,-517,-0.38,106.5,0.08,-513.5,-0.37,33270,66.54
300,Entry long,2012-10-31 11:30,Long,137.37,1,137.37,-517,-0.38,106.5,0.08,-513.5,-0.37,33270,66.54
301,Exit long,2012-11-01 16:45,EOD Exit,137.39,1,137.57,-187,-0.14,286.5,0.21,-293.5,-0.21,33083,66.17
301,Entry long,2012-11-01 11:30,Long,137.57,1,137.57,-187,-0.14,286.5,0.21,-293.5,-0.21,33083,66.17
302,Exit short,2012-11-02 16:45,EOD Exit,135.28,1,135.82,533,0.39,656.5,0.48,-263.5,-0.19,33616,67.23
302,Entry short,2012-11-02 11:30,Short,135.82,1,135.82,533,0.39,656.5,0.48,-263.5,-0.19,33616,67.23
303,Exit long,2012-11-06 16:45,EOD Exit,138.93,1,137.01,1913,1.40,2706.5,1.98,-13.5,-0.01,35529,71.06
303,Entry long,2012-11-06 11:30,Long,137.01,1,137.01,1913,1.40,2706.5,1.98,-13.5,-0.01,35529,71.06
304,Exit short,2012-11-07 16:45,EOD Exit,135.12,1,135.51,383,0.28,956.5,0.71,-353.5,-0.26,35912,71.82
304,Entry short,2012-11-07 11:30,Short,135.51,1,135.51,383,0.28,956.5,0.71,-353.5,-0.26,35912,71.82
305,Exit long,2012-11-09 13:35,Close entry(s) order Long,135.9,1,136.11,-217,-0.16,1156.5,0.85,-333.5,-0.25,35695,71.39
305,Entry long,2012-11-09 11:30,Long,136.11,1,136.11,-217,-0.16,1156.5,0.85,-333.5,-0.25,35695,71.39
306,Exit short,2012-11-12 14:05,Close entry(s) order Short,136.4,1,136.34,-67,-0.05,566.5,0.42,-133.5,-0.10,35628,71.26
306,Entry short,2012-11-12 11:30,Short,136.34,1,136.34,-67,-0.05,566.5,0.42,-133.5,-0.10,35628,71.26
307,Exit long,2012-11-14 16:45,EOD Exit,136.83,1,136.39,433,0.32,706.5,0.52,-23.5,-0.02,36061,72.12
307,Entry long,2012-11-14 11:30,Long,136.39,1,136.39,433,0.32,706.5,0.52,-23.5,-0.02,36061,72.12
308,Exit short,2012-11-15 16:45,EOD Exit,135.84,1,136.49,643,0.47,1346.5,0.99,-303.5,-0.22,36704,73.41
308,Entry short,2012-11-15 11:30,Short,136.49,1,136.49,643,0.47,1346.5,0.99,-303.5,-0.22,36704,73.41
309,Exit short,2012-11-16 11:40,Close entry(s) order Short,136.74,1,136.47,-277,-0.20,6.5,0.00,-303.5,-0.22,36427,72.85
309,Entry short,2012-11-16 11:30,Short,136.47,1,136.47,-277,-0.20,6.5,0.00,-303.5,-0.22,36427,72.85
310,Exit long,2012-11-19 16:45,EOD Exit,139.17,1,138.95,213,0.15,886.5,0.64,-73.5,-0.05,36640,73.28
310,Entry long,2012-11-19 11:30,Long,138.95,1,138.95,213,0.15,886.5,0.64,-73.5,-0.05,36640,73.28
311,Exit short,2012-11-20 16:45,EOD Exit,137.32,1,137.48,153,0.11,1266.5,0.92,-223.5,-0.16,36793,73.59
311,Entry short,2012-11-20 11:30,Short,137.48,1,137.48,153,0.11,1266.5,0.92,-223.5,-0.16,36793,73.59
312,Exit short,2012-11-21 13:25,Close entry(s) order Short,137.3,1,136.93,-377,-0.28,516.5,0.38,-393.5,-0.29,36416,72.83
312,Entry short,2012-11-21 11:30,Short,136.93,1,136.93,-377,-0.28,516.5,0.38,-393.5,-0.29,36416,72.83
313,Exit short,2012-11-23 08:05,Close entry(s) order Short,137.34,1,137.14,-207,-0.15,386.5,0.28,-233.5,-0.17,36209,72.42
313,Entry short,2012-11-22 11:30,Short,137.14,1,137.14,-207,-0.15,386.5,0.28,-233.5,-0.17,36209,72.42
314,Exit short,2012-11-26 12:45,Close entry(s) order Short,137.71,1,137.44,-277,-0.20,36.5,0.03,-303.5,-0.22,35932,71.86
314,Entry short,2012-11-26 11:30,Short,137.44,1,137.44,-277,-0.20,36.5,0.03,-303.5,-0.22,35932,71.86
315,Exit short,2012-11-27 11:35,Close entry(s) order Short,137.61,1,137.39,-227,-0.17,0,0.00,-263.5,-0.19,35705,71.41
315,Entry short,2012-11-27 11:30,Short,137.39,1,137.39,-227,-0.17,0,0.00,-263.5,-0.19,35705,71.41
316,Exit short,2012-11-29 11:35,Close entry(s) order Short,138.11,1,138.04,-77,-0.06,86.5,0.06,-83.5,-0.06,35628,71.26
316,Entry short,2012-11-29 11:30,Short,138.04,1,138.04,-77,-0.06,86.5,0.06,-83.5,-0.06,35628,71.26
317,Exit short,2012-12-03 16:45,EOD Exit,138.95,1,139.27,313,0.22,476.5,0.34,-123.5,-0.09,35941,71.88
317,Entry short,2012-12-03 11:30,Short,139.27,1,139.27,313,0.22,476.5,0.34,-123.5,-0.09,35941,71.88
318,Exit short,2012-12-05 12:00,Close entry(s) order Short,138.27,1,137.94,-337,-0.24,146.5,0.11,-423.5,-0.31,35604,71.21
318,Entry short,2012-12-05 11:30,Short,137.94,1,137.94,-337,-0.24,146.5,0.11,-423.5,-0.31,35604,71.21
319,Exit short,2012-12-06 16:45,EOD Exit,136.45,1,136.14,-317,-0.23,416.5,0.31,-393.5,-0.29,35287,70.57
319,Entry short,2012-12-06 11:30,Short,136.14,1,136.14,-317,-0.23,416.5,0.31,-393.5,-0.29,35287,70.57
320,Exit short,2012-12-07 16:45,EOD Exit,136.07,1,136.09,13,0.01,276.5,0.20,-253.5,-0.19,35300,70.60
320,Entry short,2012-12-07 11:30,Short,136.09,1,136.09,13,0.01,276.5,0.20,-253.5,-0.19,35300,70.60
321,Exit short,2012-12-11 12:15,Close entry(s) order Short,135.81,1,135.6,-217,-0.16,96.5,0.07,-243.5,-0.18,35083,70.17
321,Entry short,2012-12-11 11:30,Short,135.6,1,135.6,-217,-0.16,96.5,0.07,-243.5,-0.18,35083,70.17
322,Exit long,2012-12-13 12:25,Close entry(s) order Long,136.54,1,136.8,-267,-0.20,206.5,0.15,-263.5,-0.19,34816,69.63
322,Entry long,2012-12-13 11:30,Long,136.8,1,136.8,-267,-0.20,206.5,0.15,-263.5,-0.19,34816,69.63
323,Exit long,2012-12-14 11:50,Close entry(s) order Long,136.34,1,136.57,-237,-0.17,56.5,0.04,-243.5,-0.18,34579,69.16
323,Entry long,2012-12-14 11:30,Long,136.57,1,136.57,-237,-0.17,56.5,0.04,-243.5,-0.18,34579,69.16
324,Exit long,2012-12-18 16:45,EOD Exit,137.87,1,137.88,-17,-0.01,256.5,0.19,-223.5,-0.16,34562,69.12
324,Entry long,2012-12-18 11:30,Long,137.88,1,137.88,-17,-0.01,256.5,0.19,-223.5,-0.16,34562,69.12
325,Exit long,2012-12-19 16:45,EOD Exit,139.23,1,139.14,83,0.06,706.5,0.51,-13.5,-0.01,34645,69.29
325,Entry long,2012-12-19 11:30,Long,139.14,1,139.14,83,0.06,706.5,0.51,-13.5,-0.01,34645,69.29
326,Exit short,2012-12-27 14:25,Close entry(s) order Short,140.39,1,140.14,-257,-0.18,566.5,0.40,-303.5,-0.22,34388,68.78
326,Entry short,2012-12-27 11:30,Short,140.14,1,140.14,-257,-0.18,566.5,0.40,-303.5,-0.22,34388,68.78
327,Exit short,2012-12-28 14:50,Close entry(s) order Short,140.45,1,140.08,-377,-0.27,46.5,0.03,-393.5,-0.28,34011,68.02
327,Entry short,2012-12-28 11:30,Short,140.08,1,140.08,-377,-0.27,46.5,0.03,-393.5,-0.28,34011,68.02
328,Exit long,2012-12-31 16:45,EOD Exit,141.16,1,140.62,533,0.38,886.5,0.63,-63.5,-0.05,34544,69.09
328,Entry long,2012-12-31 11:30,Long,140.62,1,140.62,533,0.38,886.5,0.63,-63.5,-0.05,34544,69.09
329,Exit short,2013-01-02 16:45,EOD Exit,142.45,1,142.63,173,0.12,526.5,0.37,-113.5,-0.08,34717,69.43
329,Entry short,2013-01-02 11:30,Short,142.63,1,142.63,173,0.12,526.5,0.37,-113.5,-0.08,34717,69.43
330,Exit short,2013-01-04 11:50,Close entry(s) order Short,142.02,1,141.85,-177,-0.12,46.5,0.03,-173.5,-0.12,34540,69.08
330,Entry short,2013-01-04 11:30,Short,141.85,1,141.85,-177,-0.12,46.5,0.03,-173.5,-0.12,34540,69.08
331,Exit long,2013-01-07 12:25,Close entry(s) order Long,142.4,1,142.75,-357,-0.25,0,0.00,-373.5,-0.26,34183,68.37
331,Entry long,2013-01-07 11:30,Long,142.75,1,142.75,-357,-0.25,0,0.00,-373.5,-0.26,34183,68.37
332,Exit short,2013-01-08 14:00,Close entry(s) order Short,142.76,1,142.56,-207,-0.15,206.5,0.14,-213.5,-0.15,33976,67.95
332,Entry short,2013-01-08 11:30,Short,142.56,1,142.56,-207,-0.15,206.5,0.14,-213.5,-0.15,33976,67.95
333,Exit short,2013-01-09 14:30,Close entry(s) order Short,142.65,1,142.55,-107,-0.08,226.5,0.16,-143.5,-0.10,33869,67.74
333,Entry short,2013-01-09 11:30,Short,142.55,1,142.55,-107,-0.08,226.5,0.16,-143.5,-0.10,33869,67.74
334,Exit long,2013-01-16 16:45,EOD Exit,143.65,1,143.7,-57,-0.04,126.5,0.09,-333.5,-0.23,33812,67.62
334,Entry long,2013-01-16 11:30,Long,143.7,1,143.7,-57,-0.04,126.5,0.09,-333.5,-0.23,33812,67.62
335,Exit short,2013-01-18 12:45,Close entry(s) order Short,144.86,1,144.57,-297,-0.21,76.5,0.05,-313.5,-0.22,33515,67.03
335,Entry short,2013-01-18 11:30,Short,144.57,1,144.57,-297,-0.21,76.5,0.05,-313.5,-0.22,33515,67.03
336,Exit long,2013-01-24 13:45,Close entry(s) order Long,144.99,1,145.71,-727,-0.50,46.5,0.03,-813.5,-0.56,32788,65.58
336,Entry long,2013-01-24 11:30,Long,145.71,1,145.71,-727,-0.50,46.5,0.03,-813.5,-0.56,32788,65.58
337,Exit short,2013-01-25 13:00,Close entry(s) order Short,145.18,1,144.83,-357,-0.25,66.5,0.05,-393.5,-0.27,32431,64.86
337,Entry short,2013-01-25 11:30,Short,144.83,1,144.83,-357,-0.25,66.5,0.05,-393.5,-0.27,32431,64.86
338,Exit short,2013-01-28 11:35,Close entry(s) order Short,145.23,1,145.16,-77,-0.05,0,0.00,-93.5,-0.06,32354,64.71
338,Entry short,2013-01-28 11:30,Short,145.16,1,145.16,-77,-0.05,0,0.00,-93.5,-0.06,32354,64.71
339,Exit long,2013-01-29 16:45,EOD Exit,146.41,1,146.67,-267,-0.18,226.5,0.15,-373.5,-0.25,32087,64.17
339,Entry long,2013-01-29 11:30,Long,146.67,1,146.67,-267,-0.18,226.5,0.15,-373.5,-0.25,32087,64.17
340,Exit short,2013-01-30 12:25,Close entry(s) order Short,146.81,1,146.69,-127,-0.09,156.5,0.11,-153.5,-0.10,31960,63.92
340,Entry short,2013-01-30 11:30,Short,146.69,1,146.69,-127,-0.09,156.5,0.11,-153.5,-0.10,31960,63.92
341,Exit long,2013-02-01 16:45,EOD Exit,146.69,1,147.05,-367,-0.25,176.5,0.12,-663.5,-0.45,31593,63.19
341,Entry long,2013-02-01 11:30,Long,147.05,1,147.05,-367,-0.25,176.5,0.12,-663.5,-0.45,31593,63.19
342,Exit short,2013-02-05 11:35,Close entry(s) order Short,145.81,1,145.77,-47,-0.03,0,0.00,-103.5,-0.07,31546,63.09
