Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
516,Exit short,2023-11-10 16:50,EOD Exit,2237.5,1,2245.7,814,0.36,1347,0.60,-123,-0.05,58674,117.35
516,Entry short,2023-11-10 09:30,Short,2245.7,1,2245.7,814,0.36,1347,0.60,-123,-0.05,58674,117.35
517,Exit long,2023-11-14 16:50,EOD Exit,2262.4,1,2261.6,74,0.03,897,0.40,-103,-0.05,58748,117.50
517,Entry long,2023-11-14 09:30,Long,2261.6,1,2261.6,74,0.03,897,0.40,-103,-0.05,58748,117.50
518,Exit short,2023-11-20 11:05,Close entry(s) order Short,2271.4,1,2263.6,-786,-0.35,57,0.03,-783,-0.35,57962,115.92
518,Entry short,2023-11-20 09:30,Short,2263.6,1,2263.6,-786,-0.35,57,0.03,-783,-0.35,57962,115.92
519,Exit long,2023-11-21 16:50,EOD Exit,2295.8,1,2301.2,-546,-0.24,387,0.17,-763,-0.33,57416,114.83
519,Entry long,2023-11-21 09:30,Long,2301.2,1,2301.2,-546,-0.24,387,0.17,-763,-0.33,57416,114.83
520,Exit long,2023-11-27 09:45,Close entry(s) order Long,2306.9,1,2308.1,-126,-0.05,77,0.03,-133,-0.06,57290,114.58
520,Entry long,2023-11-27 09:30,Long,2308.1,1,2308.1,-126,-0.05,77,0.03,-133,-0.06,57290,114.58
521,Exit long,2023-11-28 16:50,EOD Exit,2337.5,1,2322.7,1474,0.63,1667,0.72,-443,-0.19,58764,117.53
521,Entry long,2023-11-28 09:30,Long,2322.7,1,2322.7,1474,0.63,1667,0.72,-443,-0.19,58764,117.53
522,Exit long,2023-12-06 09:55,Close entry(s) order Long,2317.8,1,2325.8,-806,-0.35,17,0.01,-873,-0.38,57958,115.92
522,Entry long,2023-12-06 09:30,Long,2325.8,1,2325.8,-806,-0.35,17,0.01,-873,-0.38,57958,115.92
523,Exit short,2023-12-11 16:50,EOD Exit,2272.8,1,2279.2,634,0.28,1287,0.56,-233,-0.10,58592,117.18
523,Entry short,2023-12-11 09:30,Short,2279.2,1,2279.2,634,0.28,1287,0.56,-233,-0.10,58592,117.18
524,Exit long,2023-12-14 12:40,Close entry(s) order Long,2325.4,1,2333.6,-826,-0.35,437,0.19,-893,-0.38,57766,115.53
524,Entry long,2023-12-14 09:30,Long,2333.6,1,2333.6,-826,-0.35,437,0.19,-893,-0.38,57766,115.53
525,Exit long,2023-12-22 11:00,Close entry(s) order Long,2345.1,1,2353.8,-876,-0.37,427,0.18,-893,-0.38,56890,113.78
525,Entry long,2023-12-22 09:30,Long,2353.8,1,2353.8,-876,-0.37,427,0.18,-893,-0.38,56890,113.78
526,Exit short,2024-01-03 16:50,EOD Exit,2324.4,1,2318.6,-586,-0.25,517,0.22,-1363,-0.59,56304,112.61
526,Entry short,2024-01-03 09:30,Short,2318.6,1,2318.6,-586,-0.25,517,0.22,-1363,-0.59,56304,112.61
527,Exit short,2024-01-08 10:05,Close entry(s) order Short,2309.8,1,2303.4,-646,-0.28,97,0.04,-763,-0.33,55658,111.32
527,Entry short,2024-01-08 09:30,Short,2303.4,1,2303.4,-646,-0.28,97,0.04,-763,-0.33,55658,111.32
528,Exit long,2024-01-12 11:55,Close entry(s) order Long,2327.9,1,2341.2,-1336,-0.57,117,0.05,-1343,-0.57,54322,108.64
528,Entry long,2024-01-12 09:30,Long,2341.2,1,2341.2,-1336,-0.57,117,0.05,-1343,-0.57,54322,108.64
529,Exit short,2024-01-17 16:50,EOD Exit,2284.4,1,2298.1,1364,0.59,1837,0.80,-93,-0.04,55686,111.37
529,Entry short,2024-01-17 09:30,Short,2298.1,1,2298.1,1364,0.59,1837,0.80,-93,-0.04,55686,111.37
530,Exit long,2024-01-19 09:35,Close entry(s) order Long,2305.9,1,2308.2,-236,-0.10,7,0.00,-273,-0.12,55450,110.90
530,Entry long,2024-01-19 09:30,Long,2308.2,1,2308.2,-236,-0.10,7,0.00,-273,-0.12,55450,110.90
531,Exit long,2024-01-30 10:05,Close entry(s) order Long,2312.1,1,2321.7,-966,-0.42,217,0.09,-1033,-0.44,54484,108.97
531,Entry long,2024-01-30 09:30,Long,2321.7,1,2321.7,-966,-0.42,217,0.09,-1033,-0.44,54484,108.97
532,Exit short,2024-02-05 12:30,Close entry(s) order Short,2296.2,1,2290.4,-586,-0.26,287,0.13,-603,-0.26,53898,107.80
532,Entry short,2024-02-05 09:30,Short,2290.4,1,2290.4,-586,-0.26,287,0.13,-603,-0.26,53898,107.80
533,Exit long,2024-02-15 11:45,Close entry(s) order Long,2266.4,1,2275.4,-906,-0.40,67,0.03,-913,-0.40,52992,105.98
533,Entry long,2024-02-15 09:30,Long,2275.4,1,2275.4,-906,-0.40,67,0.03,-913,-0.40,52992,105.98
534,Exit long,2024-03-04 16:50,EOD Exit,2379.5,1,2360.7,1874,0.79,2357,1.00,-283,-0.12,54866,109.73
534,Entry long,2024-03-04 09:30,Long,2360.7,1,2360.7,1874,0.79,2357,1.00,-283,-0.12,54866,109.73
535,Exit long,2024-03-05 11:05,Close entry(s) order Long,2389.9,1,2396.5,-666,-0.28,757,0.32,-853,-0.36,54200,108.40
535,Entry long,2024-03-05 09:30,Long,2396.5,1,2396.5,-666,-0.28,757,0.32,-853,-0.36,54200,108.40
536,Exit long,2024-03-06 16:50,EOD Exit,2412.3,1,2408.7,354,0.15,787,0.33,-1253,-0.52,54554,109.11
536,Entry long,2024-03-06 09:30,Long,2408.7,1,2408.7,354,0.15,787,0.33,-1253,-0.52,54554,109.11
537,Exit short,2024-03-12 16:50,EOD Exit,2420.1,1,2422,184,0.08,987,0.41,-613,-0.25,54738,109.48
537,Entry short,2024-03-12 09:30,Short,2422,1,2422,184,0.08,987,0.41,-613,-0.25,54738,109.48
538,Exit long,2024-03-28 16:50,EOD Exit,2487.1,1,2462.5,2454,1.00,2827,1.15,-623,-0.25,57192,114.38
538,Entry long,2024-03-28 09:30,Long,2462.5,1,2462.5,2454,1.00,2827,1.15,-623,-0.25,57192,114.38
539,Exit long,2024-04-01 09:35,Close entry(s) order Long,2505.2,1,2508.2,-306,-0.12,117,0.05,-333,-0.13,56886,113.77
539,Entry long,2024-04-01 09:30,Long,2508.2,1,2508.2,-306,-0.12,117,0.05,-333,-0.13,56886,113.77
540,Exit long,2024-04-02 11:00,Close entry(s) order Long,2511.3,1,2512.6,-136,-0.05,1917,0.76,-243,-0.10,56750,113.50
540,Entry long,2024-04-02 09:30,Long,2512.6,1,2512.6,-136,-0.05,1917,0.76,-243,-0.10,56750,113.50
541,Exit long,2024-04-09 10:35,Close entry(s) order Long,2604.8,1,2609.3,-456,-0.17,767,0.29,-463,-0.18,56294,112.59
541,Entry long,2024-04-09 09:30,Long,2609.3,1,2609.3,-456,-0.17,767,0.29,-463,-0.18,56294,112.59
542,Exit short,2024-04-10 10:05,Close entry(s) order Short,2596.1,1,2579.3,-1686,-0.65,237,0.09,-1763,-0.68,54608,109.22
542,Entry short,2024-04-10 09:30,Short,2579.3,1,2579.3,-1686,-0.65,237,0.09,-1763,-0.68,54608,109.22
543,Exit long,2024-04-12 11:25,Close entry(s) order Long,2646.6,1,2649.7,-316,-0.12,3297,1.24,-463,-0.17,54292,108.58
543,Entry long,2024-04-12 09:30,Long,2649.7,1,2649.7,-316,-0.12,3297,1.24,-463,-0.17,54292,108.58
544,Exit short,2024-04-15 10:50,Close entry(s) order Short,2601.9,1,2604.8,284,0.11,3067,1.18,-83,-0.03,54576,109.15
544,Entry short,2024-04-15 09:30,Short,2604.8,1,2604.8,284,0.11,3067,1.18,-83,-0.03,54576,109.15
545,Exit short,2024-04-22 16:50,EOD Exit,2573.9,1,2581,704,0.27,887,0.34,-1093,-0.42,55280,110.56
545,Entry short,2024-04-22 09:30,Short,2581,1,2581,704,0.27,887,0.34,-1093,-0.42,55280,110.56
546,Exit short,2024-04-30 16:50,EOD Exit,2530.9,1,2550.1,1914,0.75,1997,0.78,-823,-0.32,57194,114.39
546,Entry short,2024-04-30 09:30,Short,2550.1,1,2550.1,1914,0.75,1997,0.78,-823,-0.32,57194,114.39
547,Exit short,2024-05-03 11:35,Close entry(s) order Short,2539.8,1,2524.1,-1576,-0.62,497,0.20,-2253,-0.89,55618,111.24
547,Entry short,2024-05-03 09:30,Short,2524.1,1,2524.1,-1576,-0.62,497,0.20,-2253,-0.89,55618,111.24
548,Exit long,2024-05-06 16:50,EOD Exit,2567.2,1,2568.3,-116,-0.05,747,0.29,-813,-0.32,55502,111.00
548,Entry long,2024-05-06 09:30,Long,2568.3,1,2568.3,-116,-0.05,747,0.29,-813,-0.32,55502,111.00
549,Exit long,2024-05-10 10:20,Close entry(s) order Long,2602.8,1,2607,-426,-0.16,687,0.26,-443,-0.17,55076,110.15
549,Entry long,2024-05-10 09:30,Long,2607,1,2607,-426,-0.16,687,0.26,-443,-0.17,55076,110.15
550,Exit short,2024-05-13 16:50,EOD Exit,2576.8,1,2587.6,1074,0.42,1607,0.62,-43,-0.02,56150,112.30
550,Entry short,2024-05-13 09:30,Short,2587.6,1,2587.6,1074,0.42,1607,0.62,-43,-0.02,56150,112.30
551,Exit long,2024-05-15 09:40,Close entry(s) order Long,2601.2,1,2607.8,-666,-0.26,237,0.09,-713,-0.27,55484,110.97
551,Entry long,2024-05-15 09:30,Long,2607.8,1,2607.8,-666,-0.26,237,0.09,-713,-0.27,55484,110.97
552,Exit long,2024-05-17 16:50,EOD Exit,2652.9,1,2639.3,1354,0.51,2197,0.83,-543,-0.21,56838,113.68
552,Entry long,2024-05-17 09:30,Long,2639.3,1,2639.3,1354,0.51,2197,0.83,-543,-0.21,56838,113.68
553,Exit short,2024-05-22 16:50,EOD Exit,2615.5,1,2646.7,3114,1.18,3477,1.31,-343,-0.13,59952,119.90
553,Entry short,2024-05-22 09:30,Short,2646.7,1,2646.7,3114,1.18,3477,1.31,-343,-0.13,59952,119.90
554,Exit long,2024-06-05 16:50,EOD Exit,2585.5,1,2572.8,1264,0.49,1577,0.61,-803,-0.31,61216,122.43
554,Entry long,2024-06-05 09:30,Long,2572.8,1,2572.8,1264,0.49,1577,0.61,-803,-0.31,61216,122.43
555,Exit short,2024-06-07 16:50,EOD Exit,2521.5,1,2549.6,2804,1.10,3437,1.35,-183,-0.07,64020,128.04
555,Entry short,2024-06-07 09:30,Short,2549.6,1,2549.6,2804,1.10,3437,1.35,-183,-0.07,64020,128.04
556,Exit long,2024-06-12 10:05,Close entry(s) order Long,2550.8,1,2564.8,-1406,-0.55,47,0.02,-1673,-0.65,62614,125.23
556,Entry long,2024-06-12 09:30,Long,2564.8,1,2564.8,-1406,-0.55,47,0.02,-1673,-0.65,62614,125.23
557,Exit long,2024-06-14 16:50,EOD Exit,2559.3,1,2554.6,464,0.18,797,0.31,-403,-0.16,63078,126.16
557,Entry long,2024-06-14 09:30,Long,2554.6,1,2554.6,464,0.18,797,0.31,-403,-0.16,63078,126.16
558,Exit short,2024-06-26 16:50,EOD Exit,2520.3,1,2520.7,34,0.01,497,0.20,-593,-0.24,63112,126.22
558,Entry short,2024-06-26 09:30,Short,2520.7,1,2520.7,34,0.01,497,0.20,-593,-0.24,63112,126.22
559,Exit long,2024-06-27 16:50,EOD Exit,2549.6,1,2545.8,374,0.15,717,0.28,-463,-0.18,63486,126.97
559,Entry long,2024-06-27 09:30,Long,2545.8,1,2545.8,374,0.15,717,0.28,-463,-0.18,63486,126.97
560,Exit long,2024-07-03 16:50,EOD Exit,2576.2,1,2572,414,0.16,1347,0.52,-23,-0.01,63900,127.80
560,Entry long,2024-07-03 09:30,Long,2572,1,2572,414,0.16,1347,0.52,-23,-0.01,63900,127.80
561,Exit long,2024-07-05 16:50,EOD Exit,2610.5,1,2598.5,1194,0.46,1397,0.54,-493,-0.19,65094,130.19
561,Entry long,2024-07-05 09:30,Long,2598.5,1,2598.5,1194,0.46,1397,0.54,-493,-0.19,65094,130.19
562,Exit long,2024-07-10 10:45,Close entry(s) order Long,2593.4,1,2596.9,-356,-0.14,747,0.29,-553,-0.21,64738,129.48
562,Entry long,2024-07-10 09:30,Long,2596.9,1,2596.9,-356,-0.14,747,0.29,-553,-0.21,64738,129.48
563,Exit long,2024-07-11 16:50,EOD Exit,2630.9,1,2624.2,664,0.25,1717,0.65,-1203,-0.46,65402,130.80
563,Entry long,2024-07-11 09:30,Long,2624.2,1,2624.2,664,0.25,1717,0.65,-1203,-0.46,65402,130.80
564,Exit long,2024-07-17 10:05,Close entry(s) order Long,2688.1,1,2691.9,-386,-0.14,747,0.28,-383,-0.14,65016,130.03
564,Entry long,2024-07-17 09:30,Long,2691.9,1,2691.9,-386,-0.14,747,0.28,-383,-0.14,65016,130.03
565,Exit short,2024-07-19 16:50,EOD Exit,2613.4,1,2611.7,-176,-0.07,337,0.13,-1003,-0.38,64840,129.68
565,Entry short,2024-07-19 09:30,Short,2611.7,1,2611.7,-176,-0.07,337,0.13,-1003,-0.38,64840,129.68
566,Exit short,2024-07-25 16:50,EOD Exit,2574.8,1,2578.8,394,0.15,1587,0.62,-273,-0.11,65234,130.47
566,Entry short,2024-07-25 09:30,Short,2578.8,1,2578.8,394,0.15,1587,0.62,-273,-0.11,65234,130.47
567,Exit long,2024-07-30 11:20,Close entry(s) order Long,2595.3,1,2604.9,-966,-0.37,37,0.01,-1043,-0.40,64268,128.54
567,Entry long,2024-07-30 09:30,Long,2604.9,1,2604.9,-966,-0.37,37,0.01,-1043,-0.40,64268,128.54
568,Exit long,2024-07-31 16:50,EOD Exit,2655.2,1,2630.7,2444,0.93,2917,1.11,-343,-0.13,66712,133.42
568,Entry long,2024-07-31 09:30,Long,2630.7,1,2630.7,2444,0.93,2917,1.11,-343,-0.13,66712,133.42
569,Exit long,2024-08-01 10:20,Close entry(s) order Long,2651.4,1,2663.9,-1256,-0.47,597,0.22,-1333,-0.50,65456,130.91
569,Entry long,2024-08-01 09:30,Long,2663.9,1,2663.9,-1256,-0.47,597,0.22,-1333,-0.50,65456,130.91
570,Exit long,2024-08-02 10:30,Close entry(s) order Long,2657.7,1,2676.4,-1876,-0.70,527,0.20,-2253,-0.84,63580,127.16
570,Entry long,2024-08-02 09:30,Long,2676.4,1,2676.4,-1876,-0.70,527,0.20,-2253,-0.84,63580,127.16
571,Exit short,2024-08-05 15:30,Close entry(s) order Short,2615.1,1,2586.5,-2866,-1.11,77,0.03,-2963,-1.15,60714,121.43
571,Entry short,2024-08-05 09:30,Short,2586.5,1,2586.5,-2866,-1.11,77,0.03,-2963,-1.15,60714,121.43
572,Exit short,2024-08-06 16:50,EOD Exit,2592.7,1,2596.9,414,0.16,1177,0.45,-1053,-0.41,61128,122.26
572,Entry short,2024-08-06 09:30,Short,2596.9,1,2596.9,414,0.16,1177,0.45,-1053,-0.41,61128,122.26
573,Exit long,2024-08-09 09:40,Close entry(s) order Long,2625,1,2633.3,-836,-0.32,137,0.05,-873,-0.33,60292,120.58
573,Entry long,2024-08-09 09:30,Long,2633.3,1,2633.3,-836,-0.32,137,0.05,-873,-0.33,60292,120.58
574,Exit long,2024-08-12 16:50,EOD Exit,2675.5,1,2653,2244,0.85,2287,0.86,-603,-0.23,62536,125.07
574,Entry long,2024-08-12 09:30,Long,2653,1,2653,2244,0.85,2287,0.86,-603,-0.23,62536,125.07
575,Exit short,2024-08-14 16:50,EOD Exit,2649.4,1,2654.2,474,0.18,1467,0.55,-903,-0.34,63010,126.02
575,Entry short,2024-08-14 09:30,Short,2654.2,1,2654.2,474,0.18,1467,0.55,-903,-0.34,63010,126.02
576,Exit long,2024-08-16 16:50,EOD Exit,2708.9,1,2691,1784,0.66,2057,0.76,-1193,-0.44,64794,129.59
576,Entry long,2024-08-16 09:30,Long,2691,1,2691,1784,0.66,2057,0.76,-1193,-0.44,64794,129.59
577,Exit long,2024-08-20 11:00,Close entry(s) order Long,2715.1,1,2729.4,-1436,-0.53,347,0.13,-1633,-0.60,63358,126.72
577,Entry long,2024-08-20 09:30,Long,2729.4,1,2729.4,-1436,-0.53,347,0.13,-1633,-0.60,63358,126.72
578,Exit short,2024-08-22 16:50,EOD Exit,2683.5,1,2685.2,164,0.06,1547,0.58,-413,-0.15,63522,127.04
578,Entry short,2024-08-22 09:30,Short,2685.2,1,2685.2,164,0.06,1547,0.58,-413,-0.15,63522,127.04
579,Exit long,2024-09-05 10:00,Close entry(s) order Long,2702.9,1,2710.7,-786,-0.29,177,0.07,-933,-0.34,62736,125.47
579,Entry long,2024-09-05 09:30,Long,2710.7,1,2710.7,-786,-0.29,177,0.07,-933,-0.34,62736,125.47
580,Exit long,2024-09-10 10:00,Close entry(s) order Long,2698.4,1,2704.7,-636,-0.24,67,0.02,-813,-0.30,62100,124.20
580,Entry long,2024-09-10 09:30,Long,2704.7,1,2704.7,-636,-0.24,67,0.02,-813,-0.30,62100,124.20
581,Exit long,2024-09-12 16:50,EOD Exit,2750.4,1,2729.6,2074,0.76,2217,0.81,-43,-0.02,64174,128.35
581,Entry long,2024-09-12 09:30,Long,2729.6,1,2729.6,2074,0.76,2217,0.81,-43,-0.02,64174,128.35
582,Exit long,2024-09-13 16:50,EOD Exit,2770.9,1,2771.7,-86,-0.03,617,0.22,-723,-0.26,64088,128.18
582,Entry long,2024-09-13 09:30,Long,2771.7,1,2771.7,-86,-0.03,617,0.22,-723,-0.26,64088,128.18
583,Exit long,2024-09-20 09:40,Close entry(s) order Long,2793.3,1,2794.1,-86,-0.03,347,0.12,-103,-0.04,64002,128.00
583,Entry long,2024-09-20 09:30,Long,2794.1,1,2794.1,-86,-0.03,347,0.12,-103,-0.04,64002,128.00
584,Exit long,2024-09-25 10:50,Close entry(s) order Long,2845.9,1,2850.6,-476,-0.17,457,0.16,-933,-0.33,63526,127.05
584,Entry long,2024-09-25 09:30,Long,2850.6,1,2850.6,-476,-0.17,457,0.16,-933,-0.33,63526,127.05
585,Exit long,2024-10-01 11:05,Close entry(s) order Long,2838.7,1,2848.5,-986,-0.35,877,0.31,-983,-0.35,62540,125.08
585,Entry long,2024-10-01 09:30,Long,2848.5,1,2848.5,-986,-0.35,877,0.31,-983,-0.35,62540,125.08
586,Exit short,2024-10-07 11:30,Close entry(s) order Short,2831.9,1,2829.5,-246,-0.09,747,0.26,-253,-0.09,62294,124.59
586,Entry short,2024-10-07 09:30,Short,2829.5,1,2829.5,-246,-0.09,747,0.26,-253,-0.09,62294,124.59
587,Exit long,2024-10-11 16:50,EOD Exit,2837.4,1,2830.6,674,0.24,1167,0.41,-353,-0.12,62968,125.94
587,Entry long,2024-10-11 09:30,Long,2830.6,1,2830.6,674,0.24,1167,0.41,-353,-0.12,62968,125.94
588,Exit long,2024-10-16 09:55,Close entry(s) order Long,2854.8,1,2864.1,-936,-0.33,167,0.06,-1193,-0.42,62032,124.06
588,Entry long,2024-10-16 09:30,Long,2864.1,1,2864.1,-936,-0.33,167,0.06,-1193,-0.42,62032,124.06
589,Exit long,2024-10-21 10:30,Close entry(s) order Long,2910,1,2916.4,-646,-0.22,227,0.08,-723,-0.25,61386,122.77
589,Entry long,2024-10-21 09:30,Long,2916.4,1,2916.4,-646,-0.22,227,0.08,-723,-0.25,61386,122.77
590,Exit long,2024-10-22 16:50,EOD Exit,2926.1,1,2918.1,794,0.27,837,0.29,-683,-0.23,62180,124.36
590,Entry long,2024-10-22 09:30,Long,2918.1,1,2918.1,794,0.27,837,0.29,-683,-0.23,62180,124.36
591,Exit long,2024-10-24 10:10,Close entry(s) order Long,2908.5,1,2917.5,-906,-0.31,37,0.01,-1183,-0.41,61274,122.55
591,Entry long,2024-10-24 09:30,Long,2917.5,1,2917.5,-906,-0.31,37,0.01,-1183,-0.41,61274,122.55
592,Exit long,2024-10-29 16:50,EOD Exit,2949.6,1,2932.2,1734,0.59,1837,0.63,-163,-0.06,63008,126.02
592,Entry long,2024-10-29 09:30,Long,2932.2,1,2932.2,1734,0.59,1837,0.63,-163,-0.06,63008,126.02
593,Exit short,2024-11-11 16:50,EOD Exit,2789.7,1,2792.2,244,0.09,1177,0.42,-413,-0.15,63252,126.50
593,Entry short,2024-11-11 09:30,Short,2792.2,1,2792.2,244,0.09,1177,0.42,-413,-0.15,63252,126.50
594,Exit long,2024-11-18 16:50,EOD Exit,2779.7,1,2776.8,284,0.10,597,0.21,-383,-0.14,63536,127.07
594,Entry long,2024-11-18 09:30,Long,2776.8,1,2776.8,284,0.10,597,0.21,-383,-0.14,63536,127.07
595,Exit long,2024-11-21 09:50,Close entry(s) order Long,2828.7,1,2835.4,-676,-0.24,157,0.06,-853,-0.30,62860,125.72
595,Entry long,2024-11-21 09:30,Long,2835.4,1,2835.4,-676,-0.24,157,0.06,-853,-0.30,62860,125.72
596,Exit short,2024-11-25 16:50,EOD Exit,2790.3,1,2807.5,1714,0.61,2757,0.98,-233,-0.08,64574,129.15
596,Entry short,2024-11-25 09:30,Short,2807.5,1,2807.5,1714,0.61,2757,0.98,-233,-0.08,64574,129.15
597,Exit long,2024-12-09 16:50,EOD Exit,2820.7,1,2830.4,-976,-0.34,787,0.28,-1273,-0.45,63598,127.20
597,Entry long,2024-12-09 09:30,Long,2830.4,1,2830.4,-976,-0.34,787,0.28,-1273,-0.45,63598,127.20
598,Exit long,2024-12-10 16:50,EOD Exit,2859.2,1,2850.7,844,0.30,927,0.33,-343,-0.12,64442,128.88
598,Entry long,2024-12-10 09:30,Long,2850.7,1,2850.7,844,0.30,927,0.33,-343,-0.12,64442,128.88
599,Exit long,2024-12-11 16:50,EOD Exit,2891.7,1,2870.8,2084,0.73,2717,0.95,-83,-0.03,66526,133.05
599,Entry long,2024-12-11 09:30,Long,2870.8,1,2870.8,2084,0.73,2717,0.95,-83,-0.03,66526,133.05
600,Exit short,2024-12-12 16:50,EOD Exit,2844.3,1,2846.7,234,0.08,1167,0.41,-693,-0.24,66760,133.52
600,Entry short,2024-12-12 09:30,Short,2846.7,1,2846.7,234,0.08,1167,0.41,-693,-0.24,66760,133.52
601,Exit short,2024-12-13 16:50,EOD Exit,2805.4,1,2817,1154,0.41,1537,0.55,-503,-0.18,67914,135.83
601,Entry short,2024-12-13 09:30,Short,2817,1,2817,1154,0.41,1537,0.55,-503,-0.18,67914,135.83
602,Exit short,2024-12-17 12:40,Close entry(s) order Short,2797.9,1,2790.8,-716,-0.26,497,0.18,-743,-0.27,67198,134.40
602,Entry short,2024-12-17 09:30,Short,2790.8,1,2790.8,-716,-0.26,497,0.18,-743,-0.27,67198,134.40
603,Exit short,2024-12-19 16:50,EOD Exit,2747.3,1,2751.3,394,0.14,1197,0.44,-303,-0.11,67592,135.18
603,Entry short,2024-12-19 09:30,Short,2751.3,1,2751.3,394,0.14,1197,0.44,-303,-0.11,67592,135.18
604,Exit long,2024-12-20 16:50,EOD Exit,2778.7,1,2774,464,0.17,1807,0.65,-553,-0.20,68056,136.11
604,Entry long,2024-12-20 09:30,Long,2774,1,2774,464,0.17,1807,0.65,-553,-0.20,68056,136.11
605,Exit short,2024-12-23 16:50,EOD Exit,2767.6,1,2769.5,184,0.07,797,0.29,-183,-0.07,68240,136.48
605,Entry short,2024-12-23 09:30,Short,2769.5,1,2769.5,184,0.07,797,0.29,-183,-0.07,68240,136.48
606,Exit short,2024-12-27 16:50,EOD Exit,2774.5,1,2765.9,-866,-0.31,37,0.01,-943,-0.34,67374,134.75
606,Entry short,2024-12-27 09:30,Short,2765.9,1,2765.9,-866,-0.31,37,0.01,-943,-0.34,67374,134.75
607,Exit long,2025-01-02 16:50,EOD Exit,2809.2,1,2800.8,834,0.30,1167,0.42,-403,-0.14,68208,136.42
607,Entry long,2025-01-02 09:30,Long,2800.8,1,2800.8,834,0.30,1167,0.42,-403,-0.14,68208,136.42
608,Exit short,2025-01-06 10:20,Close entry(s) order Short,2786.7,1,2773.8,-1296,-0.47,247,0.09,-1293,-0.47,66912,133.82
608,Entry short,2025-01-06 09:30,Short,2773.8,1,2773.8,-1296,-0.47,247,0.09,-1293,-0.47,66912,133.82
609,Exit long,2025-01-07 10:00,Close entry(s) order Long,2797.8,1,2813.3,-1556,-0.55,187,0.07,-1583,-0.56,65356,130.71
609,Entry long,2025-01-07 09:30,Long,2813.3,1,2813.3,-1556,-0.55,187,0.07,-1583,-0.56,65356,130.71
610,Exit long,2025-01-10 16:50,EOD Exit,2854.7,1,2872.8,-1816,-0.63,47,0.02,-2123,-0.74,63540,127.08
610,Entry long,2025-01-10 09:30,Long,2872.8,1,2872.8,-1816,-0.63,47,0.02,-2123,-0.74,63540,127.08
611,Exit long,2025-01-15 09:35,Close entry(s) order Long,2841,1,2843.7,-276,-0.10,97,0.03,-613,-0.22,63264,126.53
611,Entry long,2025-01-15 09:30,Long,2843.7,1,2843.7,-276,-0.10,97,0.03,-613,-0.22,63264,126.53
612,Exit long,2025-01-16 16:50,EOD Exit,2885.2,1,2886.1,-96,-0.03,1007,0.35,-433,-0.15,63168,126.34
612,Entry long,2025-01-16 09:30,Long,2886.1,1,2886.1,-96,-0.03,1007,0.35,-433,-0.15,63168,126.34
613,Exit long,2025-01-24 10:55,Close entry(s) order Long,2920.8,1,2922,-126,-0.04,1107,0.38,-193,-0.07,63042,126.08
613,Entry long,2025-01-24 09:30,Long,2922,1,2922,-126,-0.04,1107,0.38,-193,-0.07,63042,126.08
614,Exit short,2025-01-27 16:50,EOD Exit,2881.8,1,2889.5,764,0.26,1917,0.66,-733,-0.25,63806,127.61
614,Entry short,2025-01-27 09:30,Short,2889.5,1,2889.5,764,0.26,1917,0.66,-733,-0.25,63806,127.61
615,Exit long,2025-01-30 16:50,EOD Exit,2966.6,1,2942,2454,0.83,2577,0.88,-243,-0.08,66260,132.52
615,Entry long,2025-01-30 09:30,Long,2942,1,2942,2454,0.83,2577,0.88,-243,-0.08,66260,132.52
616,Exit long,2025-02-05 11:05,Close entry(s) order Long,3003.8,1,3007.5,-376,-0.13,1307,0.43,-713,-0.24,65884,131.77
616,Entry long,2025-02-05 09:30,Long,3007.5,1,3007.5,-376,-0.13,1307,0.43,-713,-0.24,65884,131.77
617,Exit long,2025-02-07 11:30,Close entry(s) order Long,3005.7,1,3011.6,-596,-0.20,1357,0.45,-853,-0.28,65288,130.58
617,Entry long,2025-02-07 09:30,Long,3011.6,1,3011.6,-596,-0.20,1357,0.45,-853,-0.28,65288,130.58
618,Exit long,2025-02-10 16:50,EOD Exit,3050.8,1,3045.1,564,0.19,757,0.25,-513,-0.17,65852,131.70
618,Entry long,2025-02-10 09:30,Long,3045.1,1,3045.1,564,0.19,757,0.25,-513,-0.17,65852,131.70
619,Exit long,2025-02-18 16:50,EOD Exit,3069.9,1,3055.5,1434,0.47,1557,0.51,-223,-0.07,67286,134.57
619,Entry long,2025-02-18 09:30,Long,3055.5,1,3055.5,1434,0.47,1557,0.51,-223,-0.07,67286,134.57
620,Exit short,2025-02-27 16:50,EOD Exit,3002.5,1,3014.6,1204,0.40,2097,0.70,-193,-0.06,68490,136.98
620,Entry short,2025-02-27 09:30,Short,3014.6,1,3014.6,1204,0.40,2097,0.70,-193,-0.06,68490,136.98
621,Exit short,2025-02-28 16:10,Close entry(s) order Short,2979.8,1,2970.7,-916,-0.31,1197,0.40,-1033,-0.35,67574,135.15
621,Entry short,2025-02-28 09:30,Short,2970.7,1,2970.7,-916,-0.31,1197,0.40,-1033,-0.35,67574,135.15
622,Exit long,2025-03-03 16:50,EOD Exit,3018.6,1,3006,1254,0.42,1497,0.50,-673,-0.22,68828,137.66
622,Entry long,2025-03-03 09:30,Long,3006,1,3006,1254,0.42,1497,0.50,-673,-0.22,68828,137.66
623,Exit long,2025-03-04 09:55,Close entry(s) order Long,3028.5,1,3039.3,-1086,-0.36,127,0.04,-1093,-0.36,67742,135.48
