strategyId,strategyName,symbol,side,quantity,entryPrice,exitPrice,entryTime,exitTime,pnl,pnlPercent
3,NQTrend,NQ,long,1.0,17407.75,17711.0,2021-10-13T09:40:00,2021-10-14T16:45:00,2678.8,0.76
3,NQTrend,NQ,long,1.0,17576.75,18051.0,2021-10-14T09:40:00,2021-10-20T09:50:00,-381.2,-0.11
3,NQTrend,NQ,long,1.0,18069.75,18044.5,2021-10-20T09:40:00,2021-10-21T16:20:00,373.8,0.1
3,NQTrend,NQ,long,1.0,18025.5,18255.0,2021-10-21T09:40:00,2021-10-26T11:30:00,-846.2,-0.23
3,NQTrend,NQ,long,1.0,18297.0,18223.75,2021-10-26T09:40:00,2021-10-27T10:10:00,-1046.2,-0.29
3,NQTrend,NQ,long,1.0,18275.75,18293.75,2021-10-27T09:40:00,2021-10-28T16:30:00,-476.2,-0.13
3,NQTrend,NQ,long,1.0,18317.25,18504.75,2021-10-28T09:40:00,2021-10-29T16:45:00,3508.8,0.96
3,NQTrend,NQ,long,1.0,18329.0,18555.5,2021-10-29T09:40:00,2021-11-02T10:10:00,-876.2,-0.24
3,NQTrend,NQ,long,1.0,18599.0,18983.75,2021-11-02T09:40:00,2021-11-04T16:45:00,2578.8,0.68
3,NQTrend,NQ,long,1.0,18854.5,19032.75,2021-11-04T09:40:00,2021-11-05T09:50:00,-841.2,-0.22
3,NQTrend,NQ,long,1.0,19074.5,18977.0,2021-11-05T09:40:00,2021-11-09T09:45:00,-771.2,-0.2
3,NQTrend,NQ,long,1.0,19015.25,18848.25,2021-11-09T09:40:00,2021-11-16T10:25:00,-871.2,-0.23
3,NQTrend,NQ,long,1.0,18891.5,19319.5,2021-11-16T09:40:00,2021-11-22T11:00:00,-866.2,-0.22
3,NQTrend,NQ,long,1.0,19362.5,18876.25,2021-11-22T09:40:00,2021-11-24T10:00:00,-1936.2,-0.52
3,NQTrend,NQ,short,1.0,18779.75,19061.75,2021-11-24T09:40:00,2021-11-29T16:45:00,3103.8,0.82
3,NQTrend,NQ,long,1.0,18906.25,19017.5,2021-11-29T09:40:00,2021-12-07T16:45:00,4043.8,1.07
3,NQTrend,NQ,long,1.0,18815.0,18977.75,2021-12-07T09:40:00,2021-12-08T11:55:00,-196.2,-0.05
3,NQTrend,NQ,short,1.0,18968.25,18866.0,2021-12-08T09:40:00,2021-12-10T09:45:00,-581.2,-0.15
3,NQTrend,NQ,long,1.0,18894.75,18747.0,2021-12-10T09:40:00,2021-12-13T16:45:00,4223.8,1.11
3,NQTrend,NQ,short,1.0,18958.5,18529.75,2021-12-13T09:40:00,2021-12-16T16:45:00,7043.8,1.87
3,NQTrend,NQ,short,1.0,18882.25,18216.0,2021-12-16T09:40:00,2021-12-20T09:45:00,-1281.2,-0.35
3,NQTrend,NQ,long,1.0,18279.75,18831.25,2021-12-20T09:40:00,2021-12-22T16:45:00,3393.8,0.91
3,NQTrend,NQ,long,1.0,18661.25,18952.0,2021-12-22T09:40:00,2021-12-23T16:45:00,1863.8,0.49
3,NQTrend,NQ,long,1.0,18858.5,19223.0,2021-12-23T09:40:00,2021-12-27T16:45:00,2728.8,0.71
3,NQTrend,NQ,long,1.0,19086.25,19044.0,2021-12-27T09:40:00,2021-12-31T09:45:00,-636.2,-0.17
3,NQTrend,NQ,long,1.0,19075.5,18999.0,2021-12-31T09:40:00,2022-01-03T09:45:00,-1941.2,-0.51
3,NQTrend,NQ,long,1.0,19095.75,18390.5,2022-01-03T09:40:00,2022-01-06T09:50:00,-1961.2,-0.53
3,NQTrend,NQ,long,1.0,18488.25,17986.25,2022-01-06T09:40:00,2022-01-10T13:15:00,-371.2,-0.1
3,NQTrend,NQ,short,1.0,17968.0,18272.25,2022-01-10T09:40:00,2022-01-11T10:00:00,-2476.2,-0.68
3,NQTrend,NQ,short,1.0,18148.75,18536.25,2022-01-11T09:40:00,2022-01-12T10:35:00,-566.2,-0.15
3,NQTrend,NQ,long,1.0,18564.25,18556.75,2022-01-12T09:40:00,2022-01-13T10:00:00,-1071.2,-0.29
3,NQTrend,NQ,long,1.0,18610.0,18119.0,2022-01-13T09:40:00,2022-01-14T10:40:00,-1141.2,-0.31
3,NQTrend,NQ,long,1.0,18175.75,17891.5,2022-01-14T09:40:00,2022-01-18T16:45:00,2253.8,0.63
3,NQTrend,NQ,short,1.0,18004.5,17863.75,2022-01-18T09:40:00,2022-01-19T10:35:00,-1766.2,-0.49
3,NQTrend,NQ,long,1.0,17951.75,17846.5,2022-01-19T09:40:00,2022-01-20T13:05:00,-1271.2,-0.35
3,NQTrend,NQ,long,1.0,17909.75,16693.0,2022-01-20T09:40:00,2022-01-28T10:15:00,-2911.2,-0.88
3,NQTrend,NQ,short,1.0,16547.75,17511.5,2022-01-28T09:40:00,2022-01-31T16:45:00,5973.8,1.74
3,NQTrend,NQ,long,1.0,17212.5,17261.75,2022-01-31T09:40:00,2022-02-04T10:00:00,-1061.2,-0.31
3,NQTrend,NQ,short,1.0,17209.0,17348.5,2022-02-04T09:40:00,2022-02-07T10:15:00,-1316.2,-0.38
3,NQTrend,NQ,long,1.0,17414.0,17509.5,2022-02-07T09:40:00,2022-02-09T10:15:00,-1191.2,-0.34
3,NQTrend,NQ,long,1.0,17568.75,17563.75,2022-02-09T09:40:00,2022-02-10T09:50:00,-1681.2,-0.48
3,NQTrend,NQ,short,1.0,17480.0,17289.5,2022-02-10T09:40:00,2022-02-11T09:55:00,-621.2,-0.18
3,NQTrend,NQ,long,1.0,17320.25,17141.75,2022-02-11T09:40:00,2022-02-16T14:15:00,-1201.2,-0.35
3,NQTrend,NQ,short,1.0,17082.0,16813.5,2022-02-16T09:40:00,2022-02-17T16:45:00,6263.8,1.83
3,NQTrend,NQ,short,1.0,17127.0,16857.5,2022-02-17T09:40:00,2022-02-18T09:50:00,-2066.2,-0.62
3,NQTrend,NQ,short,1.0,16754.5,16490.0,2022-02-18T09:40:00,2022-02-22T05:20:00,-381.2,-0.12
3,NQTrend,NQ,short,1.0,16471.25,16575.0,2022-02-21T09:40:00,2022-02-24T16:45:00,13583.8,4.27
3,NQTrend,NQ,long,1.0,15895.5,16709.0,2022-02-24T09:40:00,2022-02-28T14:00:00,203.8,0.06
3,NQTrend,NQ,long,1.0,16698.5,16641.0,2022-02-28T09:40:00,2022-03-02T10:05:00,-2156.2,-0.64
3,NQTrend,NQ,long,1.0,16748.5,16893.25,2022-03-02T09:40:00,2022-03-03T09:45:00,-716.2,-0.21
3,NQTrend,NQ,long,1.0,16928.75,16324.5,2022-03-03T09:40:00,2022-03-07T09:55:00,-1696.2,-0.52
3,NQTrend,NQ,long,1.0,16409.0,15903.25,2022-03-07T09:40:00,2022-03-08T09:50:00,-1906.2,-0.6
3,NQTrend,NQ,long,1.0,15998.25,16431.5,2022-03-08T09:40:00,2022-03-09T16:45:00,4563.8,1.41
3,NQTrend,NQ,long,1.0,16203.0,16256.75,2022-03-09T09:40:00,2022-03-10T10:15:00,-1536.2,-0.47
3,NQTrend,NQ,short,1.0,16180.25,16367.0,2022-03-10T09:40:00,2022-03-16T13:00:00,128.8,0.04
3,NQTrend,NQ,long,1.0,16360.25,17082.25,2022-03-16T09:40:00,2022-03-18T16:45:00,7223.8,2.16
3,NQTrend,NQ,long,1.0,16720.75,17025.75,2022-03-18T09:40:00,2022-03-21T09:45:00,-1361.2,-0.4
3,NQTrend,NQ,long,1.0,17093.5,17309.25,2022-03-21T09:40:00,2022-03-22T16:45:00,3688.8,1.08
3,NQTrend,NQ,long,1.0,17124.5,17217.0,2022-03-22T09:40:00,2022-03-23T10:10:00,-1101.2,-0.32
3,NQTrend,NQ,short,1.0,17162.25,17432.0,2022-03-23T09:40:00,2022-03-28T11:30:00,-1556.2,-0.44
3,NQTrend,NQ,long,1.0,17509.5,17746.25,2022-03-28T09:40:00,2022-03-29T10:05:00,-1301.2,-0.37
3,NQTrend,NQ,long,1.0,17811.0,17734.5,2022-03-29T09:40:00,2022-03-31T10:45:00,-1506.2,-0.43
3,NQTrend,NQ,short,1.0,17659.5,17814.5,2022-03-31T09:40:00,2022-04-04T16:45:00,3408.8,0.97
3,NQTrend,NQ,long,1.0,17643.75,17211.5,2022-04-04T09:40:00,2022-04-06T13:45:00,-496.2,-0.14
3,NQTrend,NQ,short,1.0,17187.0,17122.0,2022-04-06T09:40:00,2022-04-08T10:55:00,-1986.2,-0.58
3,NQTrend,NQ,short,1.0,17023.0,16759.5,2022-04-08T09:40:00,2022-04-12T10:45:00,-1381.2,-0.41
3,NQTrend,NQ,long,1.0,16828.25,16545.5,2022-04-12T09:40:00,2022-04-14T16:45:00,4853.8,1.45
3,NQTrend,NQ,short,1.0,16788.5,16527.5,2022-04-14T09:40:00,2022-04-18T11:20:00,-526.2,-0.16
3,NQTrend,NQ,long,1.0,16553.5,16824.25,2022-04-18T09:40:00,2022-04-21T10:05:00,-1941.2,-0.57
3,NQTrend,NQ,long,1.0,16921.0,15466.0,2022-04-21T09:40:00,2022-04-26T16:45:00,10163.8,3.18
3,NQTrend,NQ,short,1.0,15974.5,15729.5,2022-04-26T09:40:00,2022-04-27T10:05:00,-2556.2,-0.81
3,NQTrend,NQ,long,1.0,15857.0,15504.0,2022-04-27T09:40:00,2022-05-02T10:05:00,-1281.2,-0.41
3,NQTrend,NQ,long,1.0,15567.75,15763.25,2022-05-02T09:40:00,2022-05-03T09:55:00,-1951.2,-0.62
3,NQTrend,NQ,short,1.0,15666.0,15555.75,2022-05-03T09:40:00,2022-05-05T16:45:00,6903.8,2.17
3,NQTrend,NQ,short,1.0,15901.25,15439.5,2022-05-05T09:40:00,2022-05-06T10:15:00,-3726.2,-1.22
3,NQTrend,NQ,short,1.0,15253.5,15000.25,2022-05-06T09:40:00,2022-05-10T09:45:00,-1026.2,-0.34
3,NQTrend,NQ,long,1.0,15051.25,14562.5,2022-05-10T09:40:00,2022-05-12T10:05:00,-2086.2,-0.72
3,NQTrend,NQ,short,1.0,14458.5,15097.75,2022-05-12T09:40:00,2022-05-17T09:55:00,-1411.2,-0.47
3,NQTrend,NQ,long,1.0,15168.0,14547.25,2022-05-17T09:40:00,2022-05-18T16:45:00,8583.8,2.87
3,NQTrend,NQ,short,1.0,14976.75,14393.0,2022-05-18T09:40:00,2022-05-24T12:05:00,93.8,0.03
3,NQTrend,NQ,short,1.0,14398.0,14911.0,2022-05-24T09:40:00,2022-05-26T16:45:00,4318.8,1.47
3,NQTrend,NQ,long,1.0,14694.75,15362.5,2022-05-26T09:40:00,2022-05-27T16:45:00,5088.8,1.68
3,NQTrend,NQ,long,1.0,15107.75,15362.25,2022-05-27T09:40:00,2022-06-01T10:05:00,-1396.2,-0.45
3,NQTrend,NQ,long,1.0,15431.75,15212.75,2022-06-01T09:40:00,2022-06-03T16:45:00,1238.8,0.41
3,NQTrend,NQ,short,1.0,15275.0,15344.75,2022-06-03T09:40:00,2022-06-06T11:10:00,-796.2,-0.26
3,NQTrend,NQ,long,1.0,15384.25,14518.25,2022-06-06T09:40:00,2022-06-10T16:45:00,3668.8,1.25
3,NQTrend,NQ,short,1.0,14702.0,14001.25,2022-06-10T09:40:00,2022-06-14T11:55:00,-1701.2,-0.61
3,NQTrend,NQ,short,1.0,13916.5,14092.5,2022-06-14T09:40:00,2022-06-15T10:50:00,-1341.2,-0.47
3,NQTrend,NQ,long,1.0,14159.25,13818.75,2022-06-15T09:40:00,2022-06-16T16:45:00,1648.8,0.59
3,NQTrend,NQ,short,1.0,13901.5,13875.75,2022-06-16T09:40:00,2022-06-17T10:05:00,-1161.2,-0.42
3,NQTrend,NQ,long,1.0,13933.5,14211.25,2022-06-17T09:40:00,2022-06-21T16:45:00,78.8,0.03
3,NQTrend,NQ,long,1.0,14207.0,14195.75,2022-06-21T09:40:00,2022-06-22T15:35:00,1043.8,0.37
3,NQTrend,NQ,long,1.0,14143.25,14730.0,2022-06-22T09:40:00,2022-06-24T16:45:00,2973.8,1.02
3,NQTrend,NQ,long,1.0,14581.0,14758.75,2022-06-24T09:40:00,2022-06-27T10:55:00,-1551.2,-0.53
3,NQTrend,NQ,short,1.0,14681.5,14685.25,2022-06-27T09:40:00,2022-06-28T10:00:00,-1836.2,-0.62
3,NQTrend,NQ,long,1.0,14776.75,14326.75,2022-06-28T09:40:00,2022-06-29T09:50:00,-2441.2,-0.86
3,NQTrend,NQ,short,1.0,14205.0,14109.25,2022-06-29T09:40:00,2022-06-30T10:55:00,-971.2,-0.35
3,NQTrend,NQ,short,1.0,14061.0,14097.5,2022-06-30T09:40:00,2022-07-01T10:10:00,-21.2,-0.01
3,NQTrend,NQ,long,1.0,14098.25,14210.75,2022-07-01T09:40:00,2022-07-05T10:35:00,-3686.2,-1.31
3,NQTrend,NQ,short,1.0,14026.75,14388.0,2022-07-05T09:40:00,2022-07-06T09:45:00,-1096.2,-0.38
3,NQTrend,NQ,long,1.0,14442.5,14736.75,2022-07-06T09:40:00,2022-07-07T16:45:00,1848.8,0.63
3,NQTrend,NQ,long,1.0,14644.0,14591.0,2022-07-07T09:40:00,2022-07-11T13:05:00,-1261.2,-0.43
3,NQTrend,NQ,short,1.0,14528.25,14477.25,2022-07-11T09:40:00,2022-07-12T09:55:00,-2236.2,-0.77
3,NQTrend,NQ,long,1.0,14588.75,14252.25,2022-07-12T09:40:00,2022-07-14T11:05:00,-1471.2,-0.52
3,NQTrend,NQ,short,1.0,14179.0,14636.0,2022-07-14T09:40:00,2022-07-15T16:45:00,1608.8,0.55
3,NQTrend,NQ,long,1.0,14555.25,14940.0,2022-07-15T09:40:00,2022-07-19T16:45:00,5943.8,2.03
3,NQTrend,NQ,long,1.0,14642.5,15200.0,2022-07-19T09:40:00,2022-07-22T09:55:00,-826.2,-0.27
3,NQTrend,NQ,long,1.0,15241.0,14804.25,2022-07-22T09:40:00,2022-07-26T16:45:00,793.8,0.27
3,NQTrend,NQ,short,1.0,14844.25,15202.5,2022-07-26T09:40:00,2022-07-27T16:45:00,4243.8,1.42
3,NQTrend,NQ,long,1.0,14990.0,15874.25,2022-07-27T09:40:00,2022-08-03T16:45:00,3558.8,1.13
3,NQTrend,NQ,long,1.0,15696.0,15849.75,2022-08-03T09:40:00,2022-08-05T10:00:00,-1131.2,-0.36
3,NQTrend,NQ,short,1.0,15793.5,15940.75,2022-08-05T09:40:00,2022-08-08T11:10:00,-1131.2,-0.35
3,NQTrend,NQ,long,1.0,15997.0,15677.5,2022-08-08T09:40:00,2022-08-09T15:20:00,433.8,0.14
3,NQTrend,NQ,short,1.0,15699.5,16006.5,2022-08-09T09:40:00,2022-08-10T16:45:00,1393.8,0.44
3,NQTrend,NQ,long,1.0,15936.5,16098.0,2022-08-10T09:40:00,2022-08-11T10:45:00,-121.2,-0.04
3,NQTrend,NQ,long,1.0,16103.75,16017.75,2022-08-11T09:40:00,2022-08-12T10:45:00,-636.2,-0.2
3,NQTrend,NQ,long,1.0,16049.25,16168.25,2022-08-12T09:40:00,2022-08-15T10:20:00,-201.2,-0.06
3,NQTrend,NQ,long,1.0,16178.0,16145.75,2022-08-15T09:40:00,2022-08-17T14:00:00,-486.2,-0.15
3,NQTrend,NQ,short,1.0,16121.75,15873.75,2022-08-17T09:40:00,2022-08-19T16:45:00,1823.8,0.57
3,NQTrend,NQ,short,1.0,15965.25,15555.5,2022-08-19T09:40:00,2022-08-22T16:45:00,2603.8,0.83
3,NQTrend,NQ,short,1.0,15686.0,15560.75,2022-08-22T09:40:00,2022-08-23T09:45:00,-1456.2,-0.47
3,NQTrend,NQ,short,1.0,15488.25,15125.25,2022-08-23T09:40:00,2022-08-29T10:35:00,-1441.2,-0.47
3,NQTrend,NQ,long,1.0,15197.0,15056.0,2022-08-29T09:40:00,2022-08-31T10:00:00,-1021.2,-0.34
3,NQTrend,NQ,long,1.0,15106.75,14748.75,2022-08-31T09:40:00,2022-09-06T09:25:00,-176.2,-0.06
3,NQTrend,NQ,long,1.0,14757.25,14887.25,2022-09-05T09:40:00,2022-09-07T16:45:00,3258.8,1.11
3,NQTrend,NQ,long,1.0,14724.0,15211.0,2022-09-07T09:40:00,2022-09-09T16:45:00,2858.8,0.95
3,NQTrend,NQ,long,1.0,15067.75,15282.75,2022-09-09T09:40:00,2022-09-12T11:55:00,-456.2,-0.15
3,NQTrend,NQ,long,1.0,15305.25,14407.5,2022-09-12T09:40:00,2022-09-16T10:10:00,-1136.2,-0.4
3,NQTrend,NQ,short,1.0,14351.0,14414.75,2022-09-16T09:40:00,2022-09-19T11:35:00,-431.2,-0.15
3,NQTrend,NQ,long,1.0,14436.0,14497.0,2022-09-19T09:40:00,2022-09-20T10:55:00,-1196.2,-0.41
3,NQTrend,NQ,short,1.0,14437.5,13919.25,2022-09-20T09:40:00,2022-09-23T16:00:00,573.8,0.21
3,NQTrend,NQ,short,1.0,13948.25,13938.25,2022-09-23T09:40:00,2022-09-26T11:20:00,-571.2,-0.2
3,NQTrend,NQ,long,1.0,13966.5,13971.75,2022-09-26T09:40:00,2022-09-27T10:00:00,-2166.2,-0.77
3,NQTrend,NQ,long,1.0,14079.75,14078.25,2022-09-27T09:40:00,2022-09-28T16:45:00,3978.8,1.43
3,NQTrend,NQ,long,1.0,13879.0,13769.5,2022-09-28T09:40:00,2022-09-29T16:45:00,673.8,0.24
3,NQTrend,NQ,short,1.0,13803.5,14097.0,2022-09-29T09:40:00,2022-10-04T13:10:00,-51.2,-0.02
3,NQTrend,NQ,long,1.0,14099.25,14029.5,2022-10-04T09:40:00,2022-10-05T12:05:00,-436.2,-0.16
3,NQTrend,NQ,short,1.0,14008.0,13639.0,2022-10-05T09:40:00,2022-10-07T16:45:00,3478.8,1.26
3,NQTrend,NQ,short,1.0,13813.25,13204.75,2022-10-07T09:40:00,2022-10-13T10:05:00,-2836.2,-1.09
3,NQTrend,NQ,short,1.0,13063.25,13837.5,2022-10-13T09:40:00,2022-10-18T09:50:00,-1416.2,-0.51
3,NQTrend,NQ,long,1.0,13908.0,13747.0,2022-10-18T09:40:00,2022-10-19T10:10:00,-1286.2,-0.47
3,NQTrend,NQ,short,1.0,13683.0,13710.5,2022-10-19T09:40:00,2022-10-20T12:35:00,173.8,0.06
3,NQTrend,NQ,long,1.0,13701.5,13913.75,2022-10-20T09:40:00,2022-10-21T16:45:00,5838.8,2.14
3,NQTrend,NQ,long,1.0,13621.5,13920.75,2022-10-21T09:40:00,2022-10-24T09:50:00,-986.2,-0.36
3,NQTrend,NQ,short,1.0,13871.75,14118.25,2022-10-24T09:40:00,2022-10-25T16:00:00,373.8,0.13
3,NQTrend,NQ,long,1.0,14099.25,14019.5,2022-10-25T09:40:00,2022-10-31T11:40:00,-181.2,-0.06
3,NQTrend,NQ,short,1.0,14010.75,14068.5,2022-10-31T09:40:00,2022-11-01T09:45:00,-1066.2,-0.38
3,NQTrend,NQ,long,1.0,14121.5,13381.75,2022-11-01T09:40:00,2022-11-03T10:25:00,-1061.2,-0.4
3,NQTrend,NQ,short,1.0,13329.0,13388.75,2022-11-03T09:40:00,2022-11-09T16:45:00,3303.8,1.22
3,NQTrend,NQ,short,1.0,13554.25,14200.75,2022-11-09T09:40:00,2022-11-10T16:45:00,6973.8,2.52
3,NQTrend,NQ,long,1.0,13851.75,14310.5,2022-11-10T09:40:00,2022-11-14T10:00:00,-966.2,-0.34
3,NQTrend,NQ,short,1.0,14262.5,14507.25,2022-11-14T09:40:00,2022-11-15T11:00:00,-901.2,-0.31
3,NQTrend,NQ,long,1.0,14552.0,14354.5,2022-11-15T09:40:00,2022-11-16T12:45:00,-316.2,-0.11
3,NQTrend,NQ,short,1.0,14339.0,14198.5,2022-11-16T09:40:00,2022-11-17T10:15:00,-951.2,-0.34
3,NQTrend,NQ,short,1.0,14151.25,14328.5,2022-11-17T09:40:00,2022-11-23T11:50:00,-6.2,0.0
3,NQTrend,NQ,long,1.0,14328.5,14273.25,2022-11-23T09:40:00,2022-11-27T18:05:00,1078.8,0.38
3,NQTrend,NQ,short,1.0,14327.5,14243.5,2022-11-25T09:40:00,2022-11-28T10:20:00,-1456.2,-0.51
3,NQTrend,NQ,long,1.0,14316.0,14165.0,2022-11-28T09:40:00,2022-11-29T10:25:00,-841.2,-0.3
3,NQTrend,NQ,short,1.0,14123.25,14088.25,2022-11-29T09:40:00,2022-11-30T10:00:00,-521.2,-0.18
3,NQTrend,NQ,long,1.0,14114.0,14602.25,2022-11-30T09:40:00,2022-12-01T10:05:00,-731.2,-0.25
3,NQTrend,NQ,long,1.0,14638.5,14482.25,2022-12-01T09:40:00,2022-12-02T10:10:00,-1231.2,-0.43
3,NQTrend,NQ,short,1.0,14421.0,14107.25,2022-12-02T09:40:00,2022-12-06T16:45:00,3068.8,1.08
3,NQTrend,NQ,short,1.0,14261.0,14561.25,2022-12-06T09:40:00,2022-12-13T10:20:00,-2496.2,-0.85
3,NQTrend,NQ,long,1.0,14685.75,13874.5,2022-12-13T09:40:00,2022-12-15T16:45:00,3923.8,1.39
3,NQTrend,NQ,short,1.0,14071.0,13475.5,2022-12-15T09:40:00,2022-12-22T15:50:00,1243.8,0.46
3,NQTrend,NQ,short,1.0,13538.0,13463.75,2022-12-22T09:40:00,2022-12-23T10:15:00,-1216.2,-0.45
3,NQTrend,NQ,short,1.0,13403.25,13337.5,2022-12-23T09:40:00,2022-12-27T16:45:00,763.8,0.29
3,NQTrend,NQ,short,1.0,13376.0,13321.25,2022-12-27T09:40:00,2022-12-28T10:25:00,-1196.2,-0.45
3,NQTrend,NQ,long,1.0,13380.75,13450.0,2022-12-28T09:40:00,2022-12-29T16:45:00,1573.8,0.59
3,NQTrend,NQ,long,1.0,13371.0,13360.5,2022-12-29T09:40:00,2022-12-30T10:15:00,-336.2,-0.13
3,NQTrend,NQ,short,1.0,13344.0,13489.5,2022-12-30T09:40:00,2023-01-03T09:45:00,-1391.2,-0.51
3,NQTrend,NQ,long,1.0,13558.75,13324.25,2023-01-03T09:40:00,2023-01-05T13:30:00,-1231.2,-0.46
3,NQTrend,NQ,short,1.0,13263.0,13698.75,2023-01-05T09:40:00,2023-01-09T13:45:00,693.8,0.25
3,NQTrend,NQ,long,1.0,13663.75,13573.5,2023-01-09T09:40:00,2023-01-10T10:30:00,-831.2,-0.31
3,NQTrend,NQ,long,1.0,13614.75,13741.75,2023-01-10T09:40:00,2023-01-11T10:55:00,-636.2,-0.23
3,NQTrend,NQ,long,1.0,13773.25,13900.25,2023-01-11T09:40:00,2023-01-12T10:10:00,-2466.2,-0.9
3,NQTrend,NQ,short,1.0,13777.25,14004.0,2023-01-12T09:40:00,2023-01-17T11:05:00,78.8,0.03
3,NQTrend,NQ,long,1.0,13999.75,14075.75,2023-01-17T09:40:00,2023-01-18T10:35:00,-696.2,-0.25
3,NQTrend,NQ,long,1.0,14110.25,14089.25,2023-01-18T09:40:00,2023-01-20T16:45:00,4538.8,1.64
3,NQTrend,NQ,long,1.0,13862.0,14355.25,2023-01-20T09:40:00,2023-01-23T16:45:00,3928.8,1.39
3,NQTrend,NQ,long,1.0,14158.5,14151.0,2023-01-23T09:40:00,2023-01-25T11:15:00,-911.2,-0.32
3,NQTrend,NQ,short,1.0,14105.75,14393.75,2023-01-25T09:40:00,2023-01-26T09:50:00,-816.2,-0.28
3,NQTrend,NQ,long,1.0,14434.25,14642.75,2023-01-26T09:40:00,2023-01-27T16:45:00,2533.8,0.87
3,NQTrend,NQ,long,1.0,14515.75,14535.75,2023-01-27T09:40:00,2023-01-31T16:45:00,2183.8,0.76
3,NQTrend,NQ,long,1.0,14426.25,15140.25,2023-01-31T09:40:00,2023-02-02T14:55:00,203.8,0.07
3,NQTrend,NQ,long,1.0,15129.75,15135.5,2023-02-02T09:40:00,2023-02-03T13:00:00,658.8,0.22
3,NQTrend,NQ,long,1.0,15102.25,14967.0,2023-02-03T09:40:00,2023-02-13T16:45:00,2658.8,0.9
3,NQTrend,NQ,long,1.0,14833.75,15047.25,2023-02-13T09:40:00,2023-02-16T10:30:00,-1601.2,-0.53
3,NQTrend,NQ,short,1.0,14967.5,14542.75,2023-02-16T09:40:00,2023-02-22T09:55:00,-646.2,-0.22
3,NQTrend,NQ,long,1.0,14574.75,14427.25,2023-02-22T09:40:00,2023-02-24T14:55:00,-441.2,-0.15
3,NQTrend,NQ,short,1.0,14405.5,14524.25,2023-02-24T09:40:00,2023-02-27T10:35:00,-286.2,-0.1
3,NQTrend,NQ,long,1.0,14538.25,14745.75,2023-02-27T09:40:00,2023-03-03T16:45:00,3598.8,1.24
3,NQTrend,NQ,long,1.0,14565.5,14812.75,2023-03-03T09:40:00,2023-03-06T12:45:00,128.8,0.04
3,NQTrend,NQ,long,1.0,14806.0,14673.5,2023-03-06T09:40:00,2023-03-09T12:00:00,-526.2,-0.18
3,NQTrend,NQ,long,1.0,14699.5,14521.25,2023-03-09T09:40:00,2023-03-14T14:00:00,-881.2,-0.3
3,NQTrend,NQ,long,1.0,14565.0,15002.5,2023-03-14T09:40:00,2023-03-17T09:45:00,-401.2,-0.13
3,NQTrend,NQ,long,1.0,15022.25,14915.5,2023-03-17T09:40:00,2023-03-20T10:30:00,-1031.2,-0.35
3,NQTrend,NQ,short,1.0,14864.25,15047.25,2023-03-20T09:40:00,2023-03-21T10:20:00,-781.2,-0.26
3,NQTrend,NQ,long,1.0,15086.0,15206.0,2023-03-21T09:40:00,2023-03-23T13:50:00,638.8,0.21
3,NQTrend,NQ,long,1.0,15173.75,15119.25,2023-03-23T09:40:00,2023-03-24T09:55:00,-976.2,-0.32
3,NQTrend,NQ,short,1.0,15070.75,15005.25,2023-03-24T09:40:00,2023-03-28T15:45:00,-226.2,-0.08
3,NQTrend,NQ,short,1.0,14994.25,15161.0,2023-03-28T09:40:00,2023-03-29T10:45:00,-931.2,-0.31
3,NQTrend,NQ,long,1.0,15207.25,15347.5,2023-03-29T09:40:00,2023-03-30T12:35:00,33.8,0.01
3,NQTrend,NQ,long,1.0,15345.5,15604.25,2023-03-30T09:40:00,2023-03-31T16:45:00,3453.8,1.12
3,NQTrend,NQ,long,1.0,15431.25,15505.0,2023-03-31T09:40:00,2023-04-03T10:45:00,-396.2,-0.13
3,NQTrend,NQ,long,1.0,15524.5,15370.25,2023-04-03T09:40:00,2023-04-05T16:45:00,1458.8,0.47
3,NQTrend,NQ,short,1.0,15443.5,15350.0,2023-04-05T09:40:00,2023-04-10T11:05:00,-911.2,-0.3
3,NQTrend,NQ,short,1.0,15304.75,15484.75,2023-04-10T09:40:00,2023-04-13T16:45:00,2603.8,0.85
3,NQTrend,NQ,long,1.0,15354.25,15474.75,2023-04-13T09:40:00,2023-04-14T10:05:00,-701.2,-0.23
3,NQTrend,NQ,long,1.0,15509.5,15375.25,2023-04-14T09:40:00,2023-04-24T10:05:00,-956.2,-0.31
3,NQTrend,NQ,long,1.0,15422.75,15258.75,2023-04-24T09:40:00,2023-04-26T09:55:00,-1021.2,-0.34
3,NQTrend,NQ,short,1.0,15208.0,15573.0,2023-04-26T09:40:00,2023-04-27T16:45:00,4963.8,1.62
3,NQTrend,NQ,long,1.0,15324.5,15387.0,2023-04-27T09:40:00,2023-05-04T11:05:00,-1046.2,-0.34
3,NQTrend,NQ,short,1.0,15335.0,15607.25,2023-05-04T09:40:00,2023-05-05T16:45:00,2883.8,0.93
3,NQTrend,NQ,long,1.0,15462.75,15633.75,2023-05-05T09:40:00,2023-05-10T10:40:00,-411.2,-0.13
3,NQTrend,NQ,long,1.0,15654.0,15756.5,2023-05-10T09:40:00,2023-05-16T10:10:00,-836.2,-0.26
3,NQTrend,NQ,long,1.0,15798.0,16205.75,2023-05-16T09:40:00,2023-05-18T16:45:00,4098.8,1.28
3,NQTrend,NQ,long,1.0,16000.5,16171.0,2023-05-18T09:40:00,2023-05-22T10:05:00,-761.2,-0.23
