Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
798,Entry long,2022-09-28 10:20,FL_L,33578,2,67156,2828,0.84,2834,0.84,-326,-0.10,101214,202.43
799,Exit short,2022-09-29 10:50,X_S,33478,2,66790,-842,-0.25,814,0.24,-836,-0.25,100372,200.74
799,Entry short,2022-09-29 10:00,FL_S,33395,2,66790,-842,-0.25,814,0.24,-836,-0.25,100372,200.74
800,Exit short,2022-09-30 16:45,EOD Flatten,33032,2,66478,2058,0.62,2614,0.79,-686,-0.21,102430,204.86
800,Entry short,2022-09-30 13:45,FL_S,33239,2,66478,2058,0.62,2614,0.79,-686,-0.21,102430,204.86
801,Exit long,2022-10-03 11:05,X_L,33663,2,66844,2398,0.72,2404,0.72,-16,0.00,104828,209.66
801,Entry long,2022-10-03 10:00,FL_L,33422,2,66844,2398,0.72,2404,0.72,-16,0.00,104828,209.66
802,Exit long,2022-10-04 13:15,X_L,34376,2,68894,-722,-0.21,1344,0.39,-716,-0.21,104106,208.21
802,Entry long,2022-10-04 09:55,FL_L,34447,2,68894,-722,-0.21,1344,0.39,-716,-0.21,104106,208.21
803,Exit short,2022-10-06 10:50,X_S,34416,2,68692,-712,-0.21,1034,0.30,-706,-0.21,103394,206.79
803,Entry short,2022-10-06 10:00,FL_S,34346,2,68692,-712,-0.21,1034,0.30,-706,-0.21,103394,206.79
804,Exit short,2022-10-07 10:45,X_S,33810,2,67476,-732,-0.22,904,0.27,-726,-0.22,102662,205.32
804,Entry short,2022-10-07 09:50,FL_S,33738,2,67476,-732,-0.22,904,0.27,-726,-0.22,102662,205.32
805,Exit long,2022-10-11 11:00,X_L,33623,2,66810,2168,0.65,2174,0.65,-376,-0.11,104830,209.66
805,Entry long,2022-10-11 10:10,FD_L,33405,2,66810,2168,0.65,2174,0.65,-376,-0.11,104830,209.66
806,Exit short,2022-10-19 16:00,X_S,34702,2,69236,-852,-0.25,1534,0.44,-846,-0.24,103978,207.96
806,Entry short,2022-10-19 12:40,FL_S,34618,2,69236,-852,-0.25,1534,0.44,-846,-0.24,103978,207.96
807,Exit long,2022-10-27 10:45,X_L,36500,2,73136,-692,-0.19,624,0.17,-686,-0.19,103286,206.57
807,Entry long,2022-10-27 10:10,FL_L,36568,2,73136,-692,-0.19,624,0.17,-686,-0.19,103286,206.57
808,Exit long,2022-10-28 12:15,X_L,36929,2,73410,2228,0.61,2234,0.61,-396,-0.11,105514,211.03
